ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,Kakani,vijayasai reddy,jogi ramesh ,privatization,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
4vfJ4V1J1rw,2023-03-12,0.9987959861755372,3082.0,TV9,167.0,2.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H2ZeTxKnwsQ,2023-03-12,-0.9358469247817992,3567.0,TV5,315.0,5.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myNaxz_nx3o,2023-03-12,0.997244954109192,2525.0,TV5,350.0,4.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qK5gKYaYy3A,2023-03-12,-0.9900699257850648,1879.0,ABN,245.0,4.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OwbDzkSshCE,2023-03-13,-0.9952746629714966,3220.0,ABN,121.0,1.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5PziuycNwxw,2023-03-13,-0.9959902167320251,1071.0,TV5,218.0,1.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
AT21oFG9c5I,2023-03-13,0.9977892637252808,16070.0,TV5,181.0,44.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
IUtro5rCVk4,2023-03-13,-0.9845661520957948,7646.0,Sakshi,262.0,14.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
b-Vj4RRMA7Q,2023-03-14,-0.9973408579826356,20331.0,TV5,356.0,12.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Upje0pjEnHA,2023-03-14,-0.988746464252472,7510.0,TV5,120.0,4.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iTviHMdKVII,2023-03-14,0.9975797533988952,1567.0,Sakshi,152.0,2.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gbiz4wCHlcE,2023-03-14,-0.9975228905677797,6241.0,TV5,145.0,5.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLKaizd7Q6g,2023-03-14,-0.9917574524879456,5578.0,TV5,275.0,5.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gZxq7gA0AEY,2023-03-15,-0.9983822107315063,4534.0,TV9,302.0,10.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6h3RDrCvjlo,2023-03-15,-0.9989288449287416,2237.0,TV9,183.0,4.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
vpjJbZ46MQI,2023-03-15,-0.9991965889930724,5948.0,TV9,263.0,12.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bVi8PqdJK1w,2023-03-15,0.9873513579368592,5110.0,TV9,308.0,6.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KepV5Vvk5qQ,2023-03-15,-0.9972109198570251,5773.0,TV9,355.0,11.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
aAIYfZ0VqnU,2023-03-17,0.9889472723007202,445579.0,TV5,230.0,309.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KOOswJvdg4c,2023-03-17,-0.9986326098442078,5403.0,TV9,303.0,8.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n2mSgXx4fSo,2023-03-17,-0.993837296962738,10675.0,TV9,283.0,17.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olfWgSRisTM,2023-03-17,0.9977461695671082,1139.0,TV9,282.0,0.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fJRdUpAKa7Q,2023-03-17,-0.995361864566803,18366.0,TV5,155.0,25.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
a6QTgxZWivU,2023-03-17,0.9972155094146729,367.0,TV9,286.0,1.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kf_nqyvk8KM,2023-03-17,0.9981308579444884,23045.0,Sakshi,187.0,44.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NL4I227Kx7o,2023-03-17,0.9960441589355468,504399.0,TV5,164.0,340.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
xy8bxvMPUNg,2023-03-17,0.9970993995666504,738.0,TV9,264.0,3.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u_YrOOYLN5s,2023-03-18,-0.9839249849319458,1068.0,Sakshi,333.0,11.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zDRNJyXsGJA,2023-03-18,0.9985139966011048,164640.0,TV5,200.0,131.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
MXQiF0dCVMM,2023-03-18,0.9867274165153505,11685.0,TV9,83.0,8.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jz8Wr5INJgA,2023-03-18,0.9983986020088196,6188.0,TV5,333.0,9.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ot6KhSJX-U4,2023-03-19,0.9896888732910156,31968.0,TV5,140.0,23.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o8gJdRNp208,2023-03-19,-0.9891856908798218,390.0,TV9,162.0,0.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
WrIqFCaFWsc,2023-03-21,-0.99947589635849,675.0,TV5,320.0,1.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OUYIg6dvwOI,2023-03-22,-0.996871531009674,2402.0,TV9,268.0,3.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vjlFOEDvvFA,2023-03-22,-0.998539924621582,1906.0,Sakshi,230.0,3.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ornzQjiNvJU,2023-03-22,-0.998680293560028,7064.0,Sakshi,154.0,15.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9zfhhz2jmUY,2023-03-23,-0.9958289265632628,955.0,ABN,210.0,1.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Dscb7llAi8,2023-03-23,-0.9897642135620116,50106.0,TV5,215.0,38.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rL7M39nQLWo,2023-03-23,-0.9918557405471802,3062.0,ABN,335.0,12.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6EHc-SgT7yo,2023-03-23,0.9972193241119384,6643.0,TV5,205.0,9.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Kcp3H_M-2g4,2023-03-23,-0.9984893798828124,21134.0,Sakshi,134.0,80.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Y2khVv86LIA,2023-03-23,-0.9992995262145996,2586.0,ABN,290.0,0.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y0kSY48V51U,2023-03-24,-0.9835383296012878,2237.0,TV9,206.0,7.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eJLHW_T50B0,2023-03-24,0.9937723278999328,81673.0,Sakshi,276.0,176.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3CMBgRECY10,2023-03-24,-0.9354977011680604,13512.0,TV5,205.0,30.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
ajh6zBA3sFE,2023-03-25,-0.9401450753211976,6512.0,TV5,200.0,6.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
774mOK6PxIw,2023-03-25,-0.997334599494934,9063.0,TV5,320.0,15.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YVd4LCwPBh4,2023-03-26,-0.9927486777305604,728.0,TV5,305.0,2.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SrGdiLQJ7Zo,2023-03-29,-0.9991963505744934,2720.0,TV5,187.0,10.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MpSyz9XmAsQ,2023-03-30,-0.9944958090782166,2591.0,TV9,305.0,4.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
pVxEnPA2Yu8,2023-03-30,0.99300354719162,1987.0,TV9,269.0,3.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y7HUDdYN8W0,2023-03-30,0.997670829296112,852.0,TV5,235.0,2.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
WplbhQNBM9w,2023-03-30,0.9986466765403748,1084.0,TV5,218.0,0.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nOOWLlLPtXc,2023-03-30,0.9812197089195251,10160.0,TV9,246.0,21.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9u4z3cLHTs,2023-03-30,-0.9978781938552856,8644.0,Sakshi,245.0,9.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PqZqrRw29cQ,2023-03-30,-0.9943258166313172,1212.0,TV9,355.0,1.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlikUz_EC88,2023-03-31,-0.9983447790145874,2603.0,TV9,233.0,10.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Nd336zC1WfI,2023-03-31,-0.9973124265670776,27556.0,ABN,310.0,23.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDQyLzLR0Zg,2023-03-31,-0.9985828399658204,2007.0,TV9,208.0,8.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Q_DxUq37so,2023-03-31,-0.993465006351471,18694.0,ABN,265.0,22.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eqNc2x19u-g,2023-03-31,0.9944905042648317,4092.0,ABN,250.0,9.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bPLFHxY0T4Q,2023-04-01,-0.9968979358673096,3198.0,TV9,206.0,3.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
LGqMh_VJ2Qs,2023-04-01,-0.9740886688232422,1700.0,TV5,342.0,6.0,Srungavarapukota.png,Kadubandi Srinivasa Rao,YSRCP,Srungavarapukota,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
