ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,ayyanna patrudu ,investors summit,ys vijayamma,Pension,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,cpi narayana,gudivada ,varahi ,election commission,nellore mekapati,kodi kathi,maa nammakam nuvve jagan,nandigama,High Court
GefefP7lywc,2023-01-16,-0.9978243112564088,2266.0,ABN,210.0,1.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C7wKZPwQyZg,2023-01-17,-0.9892116785049438,2891.0,TV5,380.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hi_yMjiEFpY,2023-01-17,-0.9989707469940186,36853.0,Sakshi,167.0,106.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7GRBQ-JfB8E,2023-01-17,0.9951989054679872,1476.0,TV5,407.0,1.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fs7cSkNXVuw,2023-01-17,-0.9899086952209472,1163.0,TV5,356.0,4.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
idNr6EyDAfE,2023-01-17,0.9488526582717896,14973.0,ABN,265.0,32.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SgdnGMOUvwY,2023-01-17,-0.9959949254989624,22529.0,Sakshi,523.0,27.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jAOmMjv9-80,2023-01-17,-0.9923789501190186,2741.0,ABN,270.0,9.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fr7R-pWvRDw,2023-01-17,-0.9942643046379088,3769.0,ABN,215.0,4.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BpM9FhZIKE0,2023-01-17,-0.9989983439445496,1807.0,ABN,185.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wc6-8zTs7BQ,2023-01-17,0.9870293140411376,6599.0,Sakshi,548.0,21.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vdPVRYBetxE,2023-01-18,0.987466037273407,439.0,TV5,85.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ltlex73NUOw,2023-01-18,-0.9962781071662904,6366.0,Sakshi,78.0,8.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9zLjXDJy_0c,2023-01-18,0.99379962682724,1595.0,TV9,422.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oo2dMS5P9u0,2023-01-18,-0.9965732097625732,101689.0,Sakshi,426.0,49.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EnmOmWbWzeE,2023-01-18,-0.9585785269737244,11687.0,TV5,118.0,70.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QWwMgxuFOB8,2023-01-18,0.9982985854148864,816.0,TV5,118.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NZK92pKSRmw,2023-01-19,-0.9955700039863586,86610.0,TV9,352.0,63.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ntlP8bx07g,2023-01-20,-0.9978296160697936,34480.0,TV5,300.0,15.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
eKXwi5Uk0Qo,2023-01-20,-0.995323359966278,8675.0,ABN,305.0,17.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
sOeCUITGbeA,2023-01-20,-0.9958156943321228,5068.0,TV5,283.0,6.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AxRxoYr0EIg,2023-01-21,0.994542956352234,1193.0,Sakshi,500.0,1.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHtrPItGFmU,2023-01-22,0.9934050440788268,659.0,ABN,570.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3zNBxbPyK3o,2023-01-23,-0.9994309544563292,8216.0,ABN,445.0,12.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-h6qMZYZNvo,2023-01-23,-0.9971369504928588,9727.0,ABN,205.0,6.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
t4D3h9uajIY,2023-01-23,-0.8243867754936218,13451.0,Sakshi,540.0,43.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qJHTc_WiaD8,2023-01-23,-0.9969837069511414,1538.0,Sakshi,317.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lBE81m-TGsw,2023-01-23,-0.9892149567604064,2860.0,Sakshi,270.0,17.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NkJO-sdEf5A,2023-01-24,-0.997020423412323,3449.0,TV5,235.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uEr38RS-bOM,2023-01-24,-0.998655080795288,23555.0,ABN,205.0,42.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
lJFz5OQaNiw,2023-01-24,-0.9989866614341736,1557.0,ABN,285.0,4.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
a2KS5V2VbNw,2023-01-24,-0.9980133771896362,44847.0,TV5,445.0,65.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rqLOUdIsLFk,2023-01-24,0.9982632994651794,27411.0,TV5,550.0,30.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p-uoYy8pJAk,2023-01-24,-0.9931142926216124,185814.0,TV5,205.0,288.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i2feHDzciDg,2023-01-24,0.9899250268936156,27160.0,TV5,135.0,14.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viYMDc28Q9o,2023-01-24,-0.9966731071472168,13061.0,TV5,185.0,9.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0sd75auL0,2023-01-24,-0.9971019625663756,2866.0,ABN,290.0,4.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jpOjv20K6VM,2023-01-24,-0.9969722032546996,5230.0,ABN,195.0,6.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fD6vxRNzJM,2023-01-24,-0.9858105778694152,7682.0,ABN,265.0,15.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
iaOQbPyaSsQ,2023-01-25,-0.9974129796028136,35490.0,TV5,83.0,27.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YH2HA-0ouFw,2023-01-25,0.9802259206771852,16067.0,TV5,305.0,14.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLVSmgSkGH8,2023-01-25,0.9974616765975952,36157.0,TV5,315.0,23.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lafMuLiIY7c,2023-01-25,-0.9842393398284912,2181.0,TV5,200.0,1.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y9dMuEoCbmg,2023-01-25,0.9884896874427797,2938.0,TV5,131.0,3.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BsxM-bfFszw,2023-01-25,-0.9963009357452391,4198.0,TV5,243.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JKP7zcxlQmM,2023-01-26,0.9988370537757874,12613.0,TV9,275.0,14.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-vF45OAirBY,2023-01-26,0.9982742071151732,1382.0,TV5,105.0,2.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ErSeHvkyvzE,2023-01-26,-0.9706629514694214,1694.0,TV5,370.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c2DUkt44zes,2023-01-26,-0.9984385371208192,13834.0,TV5,251.0,18.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0
mhVCzGhMT3g,2023-01-27,0.9974418878555298,90289.0,TV5,279.0,164.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mnG7VYz1Ajc,2023-01-27,-0.9965317845344543,3547.0,TV9,204.0,1.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M1eApQLEroA,2023-01-27,-0.9989311099052428,962.0,ABN,143.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7A3dny3iU1M,2023-01-27,0.9892190098762512,830.0,TV5,185.0,0.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yFAw2Wb9FzI,2023-01-27,-0.9979761242866516,81752.0,ABN,575.0,46.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAfOWfpL1yk,2023-01-27,0.9925156235694884,772.0,ABN,122.0,5.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ecvF8tb0xtg,2023-01-27,0.9973709583282472,5282.0,Sakshi,508.0,18.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iaqyonn2tBo,2023-01-27,0.998324453830719,21248.0,ABN,220.0,13.0,narsapuram_l.png,Kanumuru Raghu Rama Krishna Raju,YSRCP,Narsapuram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
