ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,Kakani,vijayasai reddy,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,Pension,vangaveeti radha,suprem court,ap development,Kethireddy Venkatarami Reddy,tadipatri,Anam Ramanarayana Reddy,Corona,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
tMXpwwolvJI,2023-02-13,-0.99181866645813,3827.0,TV9,203.0,7.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-cMz9n-xqU,2023-02-14,-0.9978894591331482,455.0,TV5,434.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0qQRrTiKDD4,2023-02-15,-0.9989593029022216,3539.0,TV5,209.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
e6xk87X2VAg,2023-02-15,-0.992804229259491,3239.0,ABN,345.0,1.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fvVRIgBPydo,2023-02-15,-0.998340368270874,5102.0,ABN,490.0,7.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j6tNi4WvxBQ,2023-02-15,-0.9994589686393738,3717.0,ABN,345.0,3.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5ZMu177zv88,2023-02-16,0.996906578540802,76493.0,TV9,364.0,146.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
yIftNc1QKUQ,2023-02-16,-0.9983137845993042,2353.0,ABN,222.0,3.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cbto_l9xZ8k,2023-02-17,-0.999178946018219,4016.0,TV5,270.0,3.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ObhTQEUFPcs,2023-02-17,-0.998766541481018,38287.0,TV5,125.0,98.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q8aha3TdYgs,2023-02-17,0.944141149520874,7716.0,TV5,340.0,19.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nirmjTSSK-E,2023-02-18,-0.9742271304130554,94290.0,TV9,235.0,214.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
hzc4ZrFOaK0,2023-02-19,0.9940833449363708,1228.0,TV9,288.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
aEo4F0TLLQs,2023-02-19,0.9988031387329102,33649.0,TV9,102.0,9.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0SXsox2kpGI,2023-02-20,0.987901210784912,2430.0,Sakshi,454.0,9.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
By89zYwkjRA,2023-02-20,0.996969997882843,844.0,TV9,222.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iBkni_jJ-38,2023-02-20,0.9960032105445862,8776.0,Sakshi,181.0,22.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
QLSc3VUgayM,2023-02-20,-0.9994505047798156,38524.0,TV5,310.0,54.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DPAk9Br4xtg,2023-02-20,0.9905057549476624,12780.0,TV9,407.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jIxpMu7wG-g,2023-02-21,-0.9982159733772278,5342.0,TV9,167.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NQtnZyqVWss,2023-02-21,0.9931740164756776,1826.0,TV9,295.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JIyhA3Ugxs,2023-02-22,-0.9915101528167723,1616.0,TV9,281.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aTlsxybvRvk,2023-02-22,-0.9981182813644408,2675.0,ABN,297.0,1.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
WDE_5_8Zml8,2023-02-22,-0.997661590576172,842.0,TV5,240.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7iPu4eqRlVw,2023-02-22,-0.959015130996704,3907.0,TV5,185.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8YLuRqE_JXk,2023-02-22,0.9946358799934388,1174.0,TV9,283.0,3.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JLRW_-cVC4,2023-02-22,0.9964428544044496,680.0,TV9,293.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sFQ3ep_tI2o,2023-02-23,-0.9985243678092957,2246.0,TV9,345.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uwbFEFytObk,2023-02-23,-0.9656469821929932,3141.0,TV9,287.0,16.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07ulq-5x_gc,2023-02-23,-0.9974077343940736,559.0,TV9,273.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TeNWKl1Iaws,2023-02-23,-0.9986525177955629,545.0,TV9,318.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ozRGXmkqIY,2023-02-23,-0.9665690064430236,3185.0,TV9,324.0,12.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F2jSkKaS8E4,2023-02-23,-0.9926748871803284,1509.0,TV9,315.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hdRpgGkdwGU,2023-02-23,-0.9959120750427246,4357.0,TV9,308.0,9.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cJoRRnQ7dgI,2023-02-23,0.9933493733406068,40183.0,ABN,252.0,38.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
jtnUZLprQhM,2023-02-23,-0.9984209537506104,891.0,TV9,200.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FtjIAGBe12A,2023-02-23,0.9968444108963012,2653.0,TV9,327.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mcSRqbfIjwk,2023-02-23,-0.9935158491134644,2828.0,TV9,302.0,14.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5RPceBXMzHo,2023-02-23,-0.9992194175720216,1100.0,TV9,332.0,5.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
L0EG6AocypI,2023-02-23,-0.99909245967865,1226.0,TV9,310.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
s1kc94kHsOA,2023-02-23,-0.9905953407287598,1061.0,TV9,283.0,1.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o2MJdp66JKI,2023-02-23,-0.9989200830459596,9531.0,ABN,170.0,7.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fSw52sM8bno,2023-02-23,-0.9978690147399902,942.0,TV9,327.0,3.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ybIGRdQwyfk,2023-02-23,-0.9970898032188416,15172.0,TV9,313.0,54.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yZIrm-2ZbKM,2023-02-24,-0.9988399147987366,2175.0,TV9,314.0,5.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TOnX-7VfV-Q,2023-02-24,0.998092234134674,1409.0,TV9,241.0,4.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
oyrSBnWr394,2023-02-24,0.995414137840271,6341.0,TV9,326.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
hSMqG5FM2p0,2023-02-24,0.8670706748962402,5737.0,ABN,297.0,14.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AfJO1czhQzs,2023-02-24,-0.9802414178848268,8558.0,Sakshi,192.0,98.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
_rzi0B0dUto,2023-02-25,-0.9969856142997742,20604.0,ABN,340.0,88.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
ywYnZz2KIDA,2023-02-27,-0.9990699887275696,4055.0,TV9,232.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DJk_e-9rKls,2023-02-27,-0.9897846579551696,787.0,TV9,290.0,1.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
y656kyFt2XU,2023-02-28,-0.997052788734436,1190.0,ABN,240.0,1.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q2FPtpX-c9E,2023-03-01,0.9732816219329834,73553.0,Sakshi,289.0,207.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wq_jyxbFbSc,2023-03-02,0.9903646111488342,524.0,TV9,300.0,8.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i2u1UitKc8U,2023-03-02,0.954028308391571,12245.0,TV5,330.0,33.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ntiPNWw4KJk,2023-03-03,-0.9987429976463318,1428.0,TV9,269.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DoAOIlznxPc,2023-03-04,-0.9863781929016112,850.0,ABN,165.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zbo3HiOd62U,2023-03-04,0.9983036518096924,1427.0,TV9,214.0,0.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
u2_w_VAvKxc,2023-03-04,-0.9994425177574158,4675.0,TV9,218.0,8.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8KZtxj3BfkU,2023-03-04,0.9969481825828552,2414.0,ABN,330.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
pcvkmFlKuYw,2023-03-06,-0.9888051748275756,837.0,TV9,301.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b779lw_UpMY,2023-03-06,-0.991496443748474,7818.0,TV5,137.0,8.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9POwjnBDY0I,2023-03-07,-0.9992337226867676,1032.0,TV9,82.0,6.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yLVxUYvOLNY,2023-03-07,-0.9936785101890564,4751.0,Sakshi,137.0,39.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g4FgQ7Dwew8,2023-03-07,-0.9981189370155334,12238.0,TV9,213.0,17.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
zsyvg_Ll7tE,2023-03-08,0.991265833377838,49062.0,TV9,232.0,74.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7dR7tS-zHEI,2023-03-08,-0.9935377240180968,1394.0,TV9,345.0,3.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97yOHoAHPXQ,2023-03-08,-0.9959818124771118,2392.0,TV9,269.0,1.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n7xch100_Us,2023-03-09,-0.9649235010147096,2869.0,TV9,240.0,2.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVJUfBCYhYw,2023-03-09,-0.993782103061676,1072.0,TV9,138.0,1.0,prathipadu.png,Purnachandra Prasad Parvatha,YSRCP,Prathipadu,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
