ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,raghurama ,AP ,yuvagalam,amaravati,ambati rambabu,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy,Kakani,vijayasai reddy,kotamreddy ,undavalli arun kumar,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,Pension,vangaveeti radha,suprem court,perni nani ,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Corona,janasena alliance with tdp,gudivada ,Devineni Uma,varahi ,election commission,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
Bvk9tYk746w,2023-02-27,0.996016800403595,27096.0,Sakshi,173.0,23.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GNwapHK9ZpY,2023-02-27,-0.9990744590759276,1215.0,TV9,253.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W2r7qf7Zso0,2023-02-27,-0.9984618425369264,1013.0,TV9,276.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
g--82yoIiwE,2023-02-27,0.9643549919128418,4254.0,TV9,240.0,4.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71VhzR0i_ZM,2023-02-27,-0.994772970676422,2308.0,ABN,291.0,5.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C04R7uuooZc,2023-02-27,-0.9893794655799866,2105.0,ABN,275.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j2yDdL7VYHc,2023-02-27,-0.9952360987663268,1250.0,TV9,320.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNNNmVG0QRA,2023-02-27,-0.9950610995292664,899.0,TV9,267.0,4.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0yIaIMIA5LM,2023-02-27,-0.998021364212036,804.0,TV9,302.0,6.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e1vdTKDRDwo,2023-02-27,0.9987236857414246,584.0,TV9,322.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USygP342WyQ,2023-02-27,-0.9948378205299376,672.0,TV9,270.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cz-8FbBNFFA,2023-02-27,0.9865424633026124,1437.0,TV9,275.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wr2EcZQ52I4,2023-02-27,-0.9974989295005798,1843.0,TV9,300.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0wJdjls0OI8,2023-02-28,-0.998532772064209,188.0,ABN,205.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7IzqKCWsTI,2023-02-28,0.9886799454689026,6368.0,Sakshi,114.0,13.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
boKZi-QU6gQ,2023-02-28,0.9968289732933044,407.0,ABN,304.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
xDmjCSqJHCU,2023-02-28,0.9948348999023438,34572.0,TV9,227.0,35.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-xnVYiok_Ao,2023-02-28,0.998180627822876,14708.0,TV9,295.0,104.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7T82DBfP-hQ,2023-02-28,0.9909837245941162,131.0,ABN,270.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LBUOB3ywh74,2023-02-28,-0.9138175249099731,331.0,ABN,284.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ZC7LiCQ4PQ,2023-02-28,-0.998390793800354,1874.0,TV9,339.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vv7OY8KYu6c,2023-02-28,-0.9919357299804688,212.0,ABN,198.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KoiSvHctcTs,2023-02-28,-0.9979385733604432,1065.0,TV9,262.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3HrZwFyoo5g,2023-02-28,0.9824298620224,22616.0,Sakshi,332.0,26.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
De5Qf5YtFEQ,2023-02-28,0.9975538849830629,46387.0,TV9,214.0,16.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59SeP6RZDsM,2023-03-01,0.9983288645744324,286.0,TV9,251.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aZHJH1RIyFI,2023-03-01,0.710220217704773,682.0,TV9,273.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WUlY5rq3z0g,2023-03-01,0.9859858751296996,730.0,TV9,240.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
F2YrVV0PgLA,2023-03-01,-0.9920604228973388,6107.0,TV9,227.0,10.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atfElbjYGXQ,2023-03-01,-0.9974488615989684,3488.0,ABN,110.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MM3axmUcl4o,2023-03-01,-0.9712305068969728,27169.0,TV9,272.0,98.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06a5b0v0A1g,2023-03-01,-0.9740138053894044,348.0,TV9,282.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lMpyuaqxaG4,2023-03-01,0.9942580461502076,885.0,TV5,310.0,4.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xHyV2wVrSrg,2023-03-02,-0.9973457455635072,4977.0,ABN,275.0,9.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lyr4eO8L8VY,2023-03-04,0.9972047209739684,1753.0,ABN,156.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Xd-MA6HqBIU,2023-03-05,-0.9993304014205932,1126.0,TV9,277.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdAw4eNE3bk,2023-03-05,0.9883902072906494,9715.0,TV5,199.0,30.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FiZP4QWcJKQ,2023-03-05,0.9969672560691832,648.0,TV5,352.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owFVLoBgukE,2023-03-06,-0.9913769960403442,2521.0,ABN,285.0,4.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4Rih_XLFito,2023-03-06,-0.9907907247543336,536.0,TV9,169.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prJpiqJXvf8,2023-03-06,-0.9953176975250244,2245.0,TV9,219.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
guurvnZjD7E,2023-03-07,0.9985976815223694,932.0,TV5,158.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR07-FhBsiI,2023-03-07,-0.9979173541069032,731.0,TV9,259.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LCQ8_a89qj4,2023-03-07,-0.99506938457489,3827.0,TV9,153.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h8K51XwWTRE,2023-03-07,0.9921086430549622,9173.0,ABN,294.0,16.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4QcDuH6dWU4,2023-03-08,-0.957322359085083,2326.0,TV9,221.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WdlnZxQTJlg,2023-03-08,0.9926345944404602,2032.0,TV9,353.0,6.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4GX1AGN3F3E,2023-03-09,-0.998333752155304,454.0,TV5,215.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eHYgFar67sc,2023-03-10,-0.998918890953064,3020.0,TV9,219.0,5.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UwLAKwVQ7Mk,2023-03-10,-0.9948359727859496,8304.0,TV9,216.0,10.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XljE04ZryFw,2023-03-10,0.9741288423538208,28806.0,ABN,330.0,17.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bPbVQNgzP6Y,2023-03-10,0.5206554532051086,991.0,TV9,95.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N9SmzAiIkx0,2023-03-11,-0.9966670870780944,3680.0,ABN,148.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RatRWWt2B2g,2023-03-11,0.9970466494560242,2618.0,TV9,276.0,16.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
_-o0ud4WLGE,2023-03-12,-0.9715207815170288,610.0,ABN,311.0,6.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mZ8wNVNtf2c,2023-03-12,0.9984512329101562,3643.0,Sakshi,152.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
l2y5YfYItrs,2023-03-12,-0.9972338080406188,5401.0,TV9,267.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r5kYQ05MxK4,2023-03-12,0.9872874021530152,2144.0,TV9,171.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hl0u82nGPUs,2023-03-13,0.9707447290420532,75422.0,ABN,304.0,56.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qjyy_U_BLXA,2023-03-13,0.998701810836792,15115.0,TV9,182.0,13.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lQdbM022_Co,2023-03-14,0.9950650334358216,2032.0,TV9,263.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Btrj56--gvI,2023-03-14,-0.9968940019607544,1686.0,TV9,226.0,1.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Ry6wXJSjyFM,2023-03-14,-0.9945401549339294,1611.0,ABN,200.0,3.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WgWVfmf7mH8,2023-03-14,-0.9773404598236084,2712.0,TV9,275.0,17.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f1_Fow7niaI,2023-03-14,0.992989420890808,4700.0,Sakshi,152.0,9.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6BbLhozkps0,2023-03-14,0.9975409507751464,870.0,ABN,275.0,0.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CKdDS8seCUk,2023-03-14,0.9966894388198853,1973.0,TV9,220.0,2.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dszQWIyY6XY,2023-03-15,-0.9811345338821412,13661.0,TV9,319.0,15.0,tenali.png,Annabathuni Siva Kumar,YSRCP,Tenali,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
