ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,Atchannaidu,high court,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy, Botsa ,Kakani,vijayasai reddy,kotamreddy ,roja,nellore ,srikakulam,yuvashakti,tadepalli,Pension,suprem court,tdp leaders arrest,ap development,tadipatri,varahi ,nellore mekapati,nandigama,High Court
VLFNwyesx8E,2023-01-23,0.9985198378562928,7208.0,ABN,430.0,11.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BbotxDXD11A,2023-01-25,0.9936188459396362,11059.0,ABN,375.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ADwno7_Lgmg,2023-01-25,0.9686292409896852,17009.0,ABN,330.0,25.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
W3eXyFW53Zo,2023-01-25,-0.9980144500732422,2764.0,ABN,280.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PaeWTkGflxU,2023-01-26,0.9983166456222534,1105.0,TV9,157.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TbIdW2YZR94,2023-01-26,-0.9994394183158876,8665.0,TV9,305.0,19.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
d2f_Swa4BUg,2023-01-26,0.9758934378623962,1581.0,TV9,330.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jBvHWOQkHjo,2023-01-26,0.994629442691803,824.0,TV9,325.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1WPvdBnkMg,2023-01-26,-0.9910480380058287,2181.0,TV9,325.0,5.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VTnamagrgqM,2023-01-27,-0.9910218119621276,4866.0,TV9,392.0,16.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53zu8tKl-T8,2023-01-27,-0.9994009733200072,1340.0,ABN,585.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H1zUOEkL1fI,2023-01-27,0.9957691431045532,4319.0,TV5,319.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-XHXC48HTJ0,2023-01-27,-0.9994431138038636,737.0,ABN,180.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
ARiIDsAno44,2023-01-27,0.9775974154472352,2176.0,TV9,263.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6qJtpczL4Rg,2023-01-27,-0.9994070529937744,1534.0,ABN,465.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yuklm_8kpo,2023-01-27,-0.9994083642959596,2736.0,ABN,480.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nu0ubs6t97E,2023-01-28,-0.9945015907287598,1285456.0,TV9,59.0,233.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A9Da9iLb3F0,2023-01-30,0.991142511367798,538.0,TV5,107.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1EsJQAwTefo,2023-01-30,0.9980747699737548,2694.0,ABN,180.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Z03qk_x83Kk,2023-01-30,-0.9989149570465088,2782.0,ABN,573.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sFhQ35_sUtQ,2023-01-30,-0.9979110360145568,13612.0,ABN,365.0,18.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
TzacZFtol_A,2023-01-30,0.9887634515762328,1601.0,TV9,120.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Em2LYUszCbQ,2023-01-31,-0.9985873699188232,227125.0,TV5,320.0,439.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2uu_8Y0_ScY,2023-01-31,-0.996801495552063,6559.0,TV9,188.0,9.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pJwHVvqKfpk,2023-01-31,0.993776559829712,6704.0,TV9,149.0,6.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HgpGLz8t4J8,2023-01-31,-0.9990732669830322,8064.0,ABN,260.0,8.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
nKuoSmvvEwA,2023-01-31,-0.9976325035095216,2640.0,ABN,197.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
_BTu4a8pHg8,2023-01-31,0.9810505509376526,1249.0,TV9,321.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_CuCVVx_e8,2023-01-31,-0.9986949563026428,31169.0,ABN,425.0,32.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ic5Ut0P7yu4,2023-02-01,0.9987016916275024,2374.0,ABN,342.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9E1K2h98IU,2023-02-01,0.9981733560562134,2869.0,TV9,245.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9lVU3FVOTpQ,2023-02-01,-0.9960067868232728,3701.0,ABN,169.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tzpd3i7Y8MM,2023-02-01,0.998645007610321,1248.0,ABN,73.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
oTnBB0XAlKs,2023-02-01,-0.9993351101875304,533.0,TV5,81.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
F2KuCMe1kiY,2023-02-02,-0.9985789060592652,737.0,ABN,65.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M6p_a8MPq9o,2023-02-03,-0.9988510608673096,2185.0,TV9,299.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66yQixdWPQE,2023-02-03,-0.998744249343872,770.0,TV9,287.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YeoknWrvjSI,2023-02-03,-0.998879849910736,2336.0,TV9,314.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8CisHR1OW38,2023-02-03,0.9982709884643556,22989.0,TV9,349.0,27.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uBXTO-8kn9Y,2023-02-03,-0.9192546010017396,2001.0,TV9,299.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0
RE0aGPOxqsE,2023-02-03,0.9896755814552308,5550.0,TV9,311.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OC8MMMNjZbg,2023-02-03,-0.9983748197555542,680.0,TV9,224.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6n3UW1RSnHA,2023-02-03,-0.9934771656990052,1772.0,TV9,242.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QjoeNwBfmcg,2023-02-03,-0.9907406568527222,4048.0,TV9,319.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZqqDo2BxvXo,2023-02-03,0.997890055179596,25361.0,Sakshi,580.0,56.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fTENuWjLeBw,2023-02-03,0.9952367544174194,1620.0,TV9,299.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OIYJnLSjCrY,2023-02-03,-0.99727064371109,3352.0,TV9,291.0,7.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KxaKEY07M-o,2023-02-05,-0.9869691133499146,990.0,TV9,316.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OFrsZySH8oM,2023-02-05,0.9984291195869446,4754.0,TV9,278.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
qCiMIIeGCkc,2023-02-05,-0.9891590476036072,7510.0,TV9,289.0,12.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zIsmd6BBgFk,2023-02-05,-0.992300510406494,10988.0,TV9,222.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
kHbRyaGdjQ8,2023-02-06,-0.9954740405082704,18480.0,ABN,530.0,18.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zXtnk29YL0w,2023-02-06,0.9974783062934875,480.0,ABN,336.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W61C2CU6eh8,2023-02-07,0.9981391429901124,520.0,TV5,410.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0
ddgx9RLTWYs,2023-02-07,0.9988090991973876,1126.0,ABN,174.0,7.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fxvuaUbea1A,2023-02-07,-0.9983932375907898,3166.0,TV9,51.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
UmWt4IuSQA4,2023-02-07,-0.9858890175819396,1051.0,ABN,330.0,15.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
rad_nH2vZrw,2023-02-08,-0.9935129284858704,3395.0,ABN,537.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabRVpyARBs,2023-02-09,0.9973764419555664,450.0,TV9,450.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zF9dwCVSV-Y,2023-02-09,-0.988580048084259,124.0,TV9,272.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCDD9rWDkos,2023-02-09,-0.9981772899627686,12187.0,ABN,44.0,8.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
s4M1BzMviMQ,2023-02-09,-0.9924282431602478,13693.0,TV9,362.0,38.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YSTieXXD_Hc,2023-02-09,-0.9943928718566896,5468.0,TV9,286.0,2.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ey6jSWmoofk,2023-02-09,-0.973291516304016,5868.0,TV9,362.0,10.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nK5R01WVIyU,2023-02-10,-0.9973968267440796,4055.0,ABN,462.0,10.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lSBZw9EF5EA,2023-02-10,-0.9994636178016664,1260.0,ABN,220.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eUX7d-feoo,2023-02-10,-0.994783103466034,701.0,ABN,98.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ach97IMIruI,2023-02-11,0.9985652565956116,4769.0,ABN,368.0,12.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
nO29-7NTL_Q,2023-02-11,-0.9985507130622864,506.0,Sakshi,91.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VrdCg6jMIb0,2023-02-11,-0.9986215829849244,13445.0,ABN,520.0,15.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1WazerqexQQ,2023-02-11,0.9958971738815308,11933.0,ABN,410.0,20.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uY7jqPJPMT0,2023-02-13,-0.9934660792350768,928.0,TV5,430.0,0.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MQ22RP8vDAA,2023-02-13,-0.9965732097625732,509.0,ABN,94.0,1.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51YhWQaQrA0,2023-02-14,-0.9935781955718994,7764.0,ABN,504.0,8.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
xfQtcGjSbAE,2023-02-14,-0.9953873753547668,3595.0,TV9,59.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U9JU5HBF14Y,2023-02-14,-0.9948834776878356,93012.0,TV9,194.0,70.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kTM6kU7za7c,2023-02-14,-0.998862624168396,4730.0,TV9,328.0,4.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4SjKB6_V_4,2023-02-14,-0.9985040426254272,4121.0,TV9,219.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49lbCMDMZ5M,2023-02-14,-0.9982225298881532,695.0,TV9,85.0,3.0,banaganapalle.png,Katasani Rami Reddy,YSRCP,Banaganapalle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
