ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,panchayat elections,janasena party,tdp pattabhi,ap employees,ap assembly session today,Atchannaidu,alliance,Peddireddy ,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy, Botsa ,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,nellore ,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
OGLK8CAlRig,2023-02-09,-0.9945003986358644,2735.0,ABN,330.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_q0C9nJ-SVM,2023-02-09,0.9984900951385498,17651.0,TV5,313.0,35.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fGEVz8qMveI,2023-02-09,0.9968729615211488,122716.0,ABN,485.0,215.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HI7fHWwKzS8,2023-02-10,-0.9960921406745912,42567.0,TV5,435.0,48.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BaenB0N-2Kg,2023-02-12,-0.998323142528534,21939.0,TV5,305.0,25.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
B9SYptaXKKY,2023-02-12,-0.9993869066238404,52244.0,TV5,305.0,74.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0jW52b0fc7c,2023-02-13,-0.9883825182914734,30353.0,Sakshi,150.0,47.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4I9AwNdKKJY,2023-02-14,0.974105179309845,1627.0,TV5,158.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5NJoSAciNHQ,2023-02-18,-0.9804721474647522,264775.0,TV5,200.0,385.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
hzc4ZrFOaK0,2023-02-19,0.9940833449363708,1228.0,TV9,288.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HwyEuwLGy3U,2023-02-20,-0.9988883137702942,5504.0,ABN,575.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G_moRk93iJw,2023-02-20,-0.9985530972480774,1207.0,ABN,370.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kJO_W1V8lng,2023-02-20,-0.9978819489479064,1488.0,TV9,146.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
o8thrpDBs2Y,2023-02-21,0.997034192085266,519.0,ABN,353.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-FmbUfreMbU,2023-02-21,-0.9988623857498168,2191.0,ABN,243.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wOAVtu1kY6c,2023-02-22,-0.9961626529693604,11497.0,TV9,220.0,8.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
S8CwmbVZl4k,2023-02-25,0.9984142780303956,18790.0,Sakshi,252.0,57.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
UolcEVuJN0w,2023-02-25,-0.9971469044685364,348.0,ABN,171.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e_ycXd9ReUk,2023-02-25,-0.9975942969322203,893.0,ABN,150.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TpH8XraPWiM,2023-03-01,-0.990876853466034,537.0,TV9,308.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mla54R5yjdk,2023-03-01,0.9885531663894652,1486.0,TV9,341.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8kper4ydNLA,2023-03-04,0.9972801208496094,3309.0,Sakshi,300.0,8.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
hObLfmANuX0,2023-03-05,-0.9975525736808776,3303.0,TV9,355.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bEkiS2ofhnQ,2023-03-06,0.9986644983291626,321.0,TV9,261.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
fOftaq5jnEk,2023-03-06,-0.9989718198776244,703.0,TV9,271.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60gpktVGqnQ,2023-03-06,-0.995657205581665,564.0,TV9,262.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adBzP14yUkA,2023-03-07,0.646342396736145,4691.0,Sakshi,309.0,18.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
66DTRmb0zV8,2023-03-08,-0.9877817630767822,1367.0,ABN,236.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0
d_8rPwiv_nE,2023-03-08,-0.999444544315338,1222.0,ABN,234.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wFtMcwL3jmA,2023-03-09,-0.990447759628296,1596.0,TV9,316.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aHYCWXd19L4,2023-03-10,-0.9962478280067444,1006.0,TV5,185.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
gKiS9PPJMA8,2023-03-13,0.9928922653198242,3155.0,TV5,145.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YL56PpHIrsg,2023-03-13,0.9872581362724304,1294.0,TV9,329.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zJkLr6s5ASo,2023-03-13,0.9986056685447692,6555.0,Sakshi,323.0,8.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b-Vj4RRMA7Q,2023-03-14,-0.9973408579826356,20331.0,TV5,356.0,12.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4kB_S8ccHbA,2023-03-14,-0.9994627833366394,2074.0,TV5,314.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVIztZX8JiU,2023-03-14,-0.9988334774971008,1524.0,TV9,330.0,6.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iX-kobqFlFE,2023-03-15,-0.9904037714004515,1764.0,TV5,70.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iuvfIkkMe2E,2023-03-15,-0.9992782473564148,4107.0,TV5,155.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PpkynB0PIFU,2023-03-15,-0.9991102814674376,21586.0,TV5,195.0,20.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0
W02fIBLcsWY,2023-03-15,0.9893630146980286,22397.0,TV9,229.0,52.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6DbPesImVgs,2023-03-15,-0.997553050518036,2324.0,TV5,220.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
KFcVwxjSxp0,2023-03-16,-0.9992985725402832,1488.0,TV5,82.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
WVAtu7wDRtg,2023-03-18,-0.9986422657966614,1145.0,TV9,246.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VBt12CKsXs0,2023-03-18,0.988584280014038,2423.0,TV9,160.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jz8Wr5INJgA,2023-03-18,0.9983986020088196,6188.0,TV5,333.0,9.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JFlzMN2eLwM,2023-03-18,0.9970767498016356,1183.0,TV9,357.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6K3_yFxjiA,2023-03-19,-0.9951469302177428,22311.0,TV5,156.0,26.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
xWy548Q2MB4,2023-03-19,0.9964542388916016,13876.0,TV5,156.0,19.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ZqP39BELkRA,2023-03-19,0.9897214770317078,16523.0,TV5,132.0,22.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
YpoGhTHkM1E,2023-03-19,-0.9986975193023682,12391.0,TV5,252.0,27.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kkSUH4d4Jpg,2023-03-20,-0.9980833530426024,2050.0,TV9,255.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WsFfp4I4ODk,2023-03-20,-0.9985173344612122,1872.0,TV9,261.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4fNKCjLUKM,2023-03-21,-0.9994502663612366,10510.0,TV9,261.0,12.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zx9q1Xpq6PE,2023-03-21,-0.9955114126205444,999.0,TV9,270.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ks1tzf14ifM,2023-03-21,0.9946720004081726,2713.0,TV5,99.0,6.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
uOR1ipyoM1c,2023-03-21,-0.9981208443641664,2045.0,TV9,68.0,36.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nK8PoE1nciM,2023-03-22,0.9855508804321288,1473.0,TV9,257.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
XIn5YDP6ptU,2023-03-23,0.9964224100112916,24737.0,TV9,118.0,18.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
3Pz056uYp7M,2023-03-23,-0.9978704452514648,1757.0,TV9,197.0,3.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
k3kGDFESb1g,2023-03-23,-0.971809148788452,13348.0,TV5,265.0,14.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
vWWezsbxpSE,2023-03-23,-0.998488426208496,8253.0,TV9,357.0,21.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vrIdJvmKmgE,2023-03-23,0.993446171283722,17962.0,Sakshi,322.0,169.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
oPbGpeH4ruw,2023-03-23,-0.998688280582428,4723.0,TV9,174.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9VZ1SjuDL0k,2023-03-27,-0.9915989637374878,8272.0,ABN,317.0,9.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wYFPZZbmbZ0,2023-04-01,-0.9993178844451904,2517.0,TV9,241.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-jh3siAuvxk,2023-04-03,-0.9992539286613464,57694.0,ABN,275.0,77.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IEFUEH70w4M,2023-04-04,-0.9991113543510436,1821.0,TV5,170.0,4.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
-ndy0GiY4KU,2023-04-06,0.9973735809326172,310.0,TV5,95.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DvtZf4B9vIc,2023-04-06,0.9979935884475708,1144.0,TV9,323.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BNNZ9fC_Z1s,2023-04-07,-0.9985210299491882,413.0,TV5,239.0,2.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-3fP486p0Kw,2023-04-07,0.99616938829422,14267.0,Sakshi,142.0,16.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5TM_vtqKxmk,2023-04-07,0.997452676296234,937.0,TV9,152.0,0.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ttsjI6S6yb8,2023-04-12,-0.9951785802841188,3237.0,TV5,138.0,8.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0
QLHIKp3liaM,2023-04-12,-0.9987964630126952,7264.0,TV9,256.0,7.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lnxLEyAMwFU,2023-04-13,0.9934950470924376,9688.0,TV5,252.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4cGI28CMh4I,2023-04-13,0.9984001517295836,11424.0,TV5,212.0,5.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
kZhX7pN9cSM,2023-04-13,0.9984079003334044,48304.0,ABN,325.0,25.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0
SwMxFm3ZPzw,2023-04-14,-0.9972338080406188,2060.0,TV5,311.0,1.0,gajapathinagram.png,Appalanarasayya Botcha,YSRCP,Gajapathinagaram,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
