ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Gadapa Gadapaku ,panchayat elections,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Vidadala Rajini,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,high court,alliance,vangalapudi anitha,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,kotamreddy ,lakshmi parvathi,roja,vidya deevena,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,ys vijayamma,Pension,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,Corona,bhuma akhila priya,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court,4 MLAs Suspension
HS_UnH7Q5X0,2023-03-11,-0.9993808269500732,1830.0,TV9,193.0,11.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2KIRx6Ns3PY,2023-03-11,-0.9776889085769652,7408.0,ABN,255.0,9.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDEngav_QxA,2023-03-12,-0.9932627081871032,6013.0,ABN,285.0,8.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUxEgQz3a7Q,2023-03-12,0.9976218342781068,869.0,TV9,46.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wGuUtrkFpB0,2023-03-14,0.9973875880241394,1288.0,TV5,355.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-sB3W1M49uQ,2023-03-14,-0.9969608187675476,5517.0,ABN,266.0,4.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rCtRyHEqB6k,2023-03-16,-0.9994773268699646,506.0,ABN,303.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9y_9joKFoM,2023-03-16,-0.9985238909721376,482.0,ABN,292.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EI4zxp-svTw,2023-03-16,-0.9876784682273864,396.0,ABN,214.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGO4lUHrOME,2023-03-16,0.9936702251434326,2434.0,ABN,342.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RXu0Ex4myAo,2023-03-17,0.9932034015655518,2952.0,TV5,330.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KhfuHX8wPpw,2023-03-18,-0.9985623955726624,1405.0,TV9,293.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mWhgYGCZ3-A,2023-03-19,0.9973098039627076,469.0,ABN,87.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WxG-y9UVdh4,2023-03-20,-0.9953248500823976,21065.0,TV5,71.0,52.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yzRdRBSI86E,2023-03-21,0.9922919869422911,79024.0,Sakshi,352.0,117.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BeEiYeevijA,2023-03-21,-0.9980649352073668,1822.0,TV9,269.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6okWxQiJmNU,2023-03-21,-0.9988993406295776,1166.0,ABN,125.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AseUkAK7K-0,2023-03-22,-0.9837574362754822,1452.0,TV9,278.0,5.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
QLl6-7B_prg,2023-03-22,0.9984896183013916,1242.0,TV9,138.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C2tujcn22dA,2023-03-22,-0.9858399629592896,2090.0,TV9,335.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LnD3mfz8xkM,2023-03-22,0.99782133102417,3530.0,TV9,98.0,5.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88ZDY-DpA8w,2023-03-22,0.9986431002616882,1522.0,TV9,65.0,12.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
iNho8fA6nGA,2023-03-22,0.996623158454895,1440.0,TV9,206.0,3.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
oLNkJBZKMsY,2023-03-22,-0.9925423860549928,3001.0,TV9,279.0,21.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0
pvg_EPEtTbs,2023-03-23,-0.9877021908760072,92555.0,TV9,260.0,168.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04iTpJoqALc,2023-03-23,0.9949788451194764,3663.0,ABN,275.0,4.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR4a8mDhEf4,2023-03-23,0.9986224174499512,87117.0,TV5,305.0,130.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0
OU5W_tfxsPk,2023-03-24,0.998011589050293,24928.0,ABN,308.0,19.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H6_6SgCMA3U,2023-03-24,-0.9987717270851136,3966.0,TV9,114.0,6.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7BDmFo3BIpw,2023-03-24,-0.9991851449012756,26206.0,TV9,206.0,31.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pUq1H8zsHJw,2023-03-24,-0.996908962726593,26145.0,TV9,356.0,67.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
xo1V8jfR5Bg,2023-03-24,0.9964982271194458,2032.0,TV9,22.0,4.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dHGs77Osxa0,2023-03-24,0.9932131767272948,64498.0,TV9,17.0,108.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3SKN-9nSfl4,2023-03-24,-0.998353123664856,3549.0,TV9,358.0,6.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lW7P-Vc1FZM,2023-03-24,-0.9987336993217468,4624.0,TV9,106.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w-8OioP-o-w,2023-03-24,-0.9939486980438232,12125.0,TV9,258.0,19.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
t2Y_f5nDanI,2023-03-24,-0.9986907839775084,3931.0,TV5,317.0,4.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
iY0a5I9rQe0,2023-03-24,-0.9914724230766296,2518.0,TV9,106.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KoYAaj0cbs8,2023-03-24,-0.9834604859352112,3406.0,TV9,259.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UiSe2xm7vE8,2023-03-24,0.9911841750144958,9035.0,TV9,267.0,19.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Ut_zI0JQY_Q,2023-03-24,-0.9978972673416138,1479.0,TV9,352.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5VvCCNv1z4,2023-03-25,-0.990310788154602,7130.0,TV9,167.0,12.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
EPHzLasNoYA,2023-03-25,-0.9956071972846984,19533.0,TV9,161.0,4.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
jHkwDywxXJQ,2023-03-25,-0.997967541217804,9773.0,TV9,262.0,5.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
g4b4Pffo7zc,2023-03-25,-0.9852024912834167,1670.0,TV9,200.0,1.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0dtwWNKv2T4,2023-03-26,-0.9944356679916382,8756.0,ABN,230.0,15.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OjbUR6SCD4M,2023-03-26,-0.8729796409606934,93477.0,TV5,180.0,348.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
M7VAoZBNsd0,2023-03-26,-0.9949671626091005,167040.0,TV5,90.0,117.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
bIRDh3IROIg,2023-03-26,0.9818388223648072,2088.0,TV5,110.0,6.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wwWa2Yc7PbE,2023-03-26,0.608409583568573,6239.0,TV9,100.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k-kaqvBxvWw,2023-03-26,-0.9943654537200928,2721.0,TV9,217.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f_L09zhplwQ,2023-03-26,-0.989689826965332,7063.0,TV9,158.0,6.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
IBOrDqmrw9c,2023-03-26,0.9668335914611816,6308.0,TV9,271.0,12.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
_-xYJmuNhNA,2023-03-26,-0.986791968345642,7449.0,TV5,155.0,16.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suOUb8g3EDg,2023-03-26,-0.9978296160697936,8653.0,TV5,125.0,29.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
YHacHqim3UE,2023-03-26,-0.9992592930793762,63428.0,ABN,203.0,63.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NfBAyyXfY3o,2023-03-26,0.9969303011894226,4956.0,TV9,336.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d1ecjzIkTwE,2023-03-26,0.9966557025909424,1678.0,TV5,80.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
w3Y8WtLtQoM,2023-03-26,0.9972549080848694,8301.0,TV9,208.0,2.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dVdxiejuJFY,2023-03-26,-0.9985750913619996,12509.0,ABN,310.0,51.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LA7iE5bAClQ,2023-03-26,-0.9979958534240724,10611.0,TV5,140.0,24.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5JfY7owYgCw,2023-03-26,-0.9992051720619202,8424.0,TV5,254.0,25.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nUtPqMQfJJc,2023-03-26,-0.998437225818634,177547.0,ABN,185.0,228.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVT9rBo-Rsc,2023-03-26,-0.9956564903259276,861.0,ABN,69.0,0.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LR9Ey5WP3go,2023-03-26,-0.999138116836548,29979.0,ABN,165.0,76.0,tadikonda.png,Vundavalli Sridevi,YSRCP,Tadikonda_sc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
