ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,janasena party,Ramoji Rao,ap employees,ap assembly session today,jr ntr,gorantla ,alliance,polavaram,visakha,byreddy siddharth reddy,bonda uma ,Kakani,kotamreddy ,roja,nellore ,Machilipatnam,srikakulam,yuvashakti,tadepalli,vangaveeti radha,suprem court,perni nani ,ap development,tadipatri,janasena alliance with tdp,gudivada ,Kodali Nani ,varahi ,kodi kathi,nandigama
hoY-yBt4OL0,2022-10-13,-0.99359929561615,3234.0,Sakshi,130.0,11.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PKDTLunVLUQ,2022-10-13,-0.993432641029358,3568.0,TV5,160.0,61.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J6XO6-1lFrE,2022-10-13,-0.997795581817627,2373.0,TV5,113.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
whZ1OfdbEbM,2022-10-13,-0.9952752590179444,36750.0,Sakshi,101.0,66.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
eUJyeaQoMl8,2022-10-13,-0.9981127977371216,1926.0,TV5,119.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
xNcbii15lbM,2022-10-13,-0.9905637502670288,498290.0,Sakshi,246.0,501.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
f479fTzyUaE,2022-10-13,0.995039403438568,11275.0,Sakshi,294.0,25.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hqFoxtH02J8,2022-10-13,-0.993129312992096,12584.0,Sakshi,149.0,16.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
NvHeNwCp85k,2022-10-13,-0.9962175488471984,2280.0,TV5,120.0,32.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35HAsQswCzc,2022-10-13,-0.9988697171211244,1268.0,TV5,79.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
txb6LIFOXG4,2022-10-13,-0.9879854321479796,383011.0,Sakshi,219.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
HMX9W_PFyqo,2022-10-13,-0.998479664325714,2177.0,TV5,105.0,28.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1Z-wPTwKtpw,2022-10-13,-0.9940233826637268,3640.0,Sakshi,214.0,9.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Pvk5sjIyRSc,2022-10-14,-0.9910914301872252,4116.0,ABN,291.0,6.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARRiLIeyCh4,2022-10-20,0.9912471175193788,577820.0,Sakshi,532.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ODXS-9yCdIY,2022-10-20,-0.9956232905387878,45124.0,Sakshi,164.0,244.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0
Nta98qseulI,2022-10-20,-0.9992231130599976,96834.0,Sakshi,163.0,594.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8iCmjcd7j_k,2022-10-21,0.9929732084274292,15760.0,Sakshi,570.0,57.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
XGFTiW36alE,2022-10-21,0.9980592131614684,2941.0,Sakshi,185.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jyQV-T8p6Ts,2022-11-04,-0.9959207773208618,6214.0,ABN,425.0,36.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZuErDF3qlxs,2022-11-04,0.9949251413345336,10003.0,TV5,559.0,19.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaekOGEtCGs,2022-11-05,0.998016119003296,5846.0,Sakshi,485.0,28.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4A6PvcWjTMk,2022-11-05,0.9970704317092896,38855.0,Sakshi,511.0,182.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mlAmtAmqO2E,2022-11-10,0.9978532195091248,10684.0,Sakshi,570.0,37.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
zBXlMDpgZW0,2022-11-10,0.9946305751800536,3533.0,Sakshi,277.0,10.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
N6HOptSk1OI,2022-11-10,0.9969244599342346,101530.0,Sakshi,488.0,249.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dPY_u1mg9tM,2022-11-20,-0.9917669892311096,164213.0,Sakshi,417.0,236.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
peo5ZrFaxsE,2022-11-21,-0.9980105757713318,15617.0,Sakshi,250.0,30.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
tz7Df-0YW-0,2022-11-22,0.989247500896454,144177.0,Sakshi,481.0,374.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
XnLaxkBXJX4,2022-11-22,-0.9943681359291076,117800.0,TV5,510.0,281.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KZmbLzp4DuA,2022-11-22,-0.996427357196808,153373.0,TV5,305.0,120.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlCzsTRdB5U,2022-11-23,0.9932501316070556,21322.0,TV9,490.0,23.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eiiay9cN4Vo,2022-11-23,0.9945685863494872,8973.0,TV9,469.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
md7mY7CekeU,2022-11-23,0.9824408888816832,23471.0,TV5,533.0,18.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DAV_1QuGVxM,2022-11-24,0.9938623905181884,40971.0,TV9,185.0,39.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PHypcWlSDnI,2022-11-25,-0.9982476234436036,326364.0,ABN,302.0,94.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
fkcP5LMeUHE,2022-11-28,-0.9936483502388,104766.0,Sakshi,536.0,239.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
kdjwVL6eWbQ,2022-12-02,-0.998521625995636,11998.0,TV9,386.0,80.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NdFtkqGKzQ0,2022-12-10,-0.9937387704849244,1535.0,TV9,365.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ewMa9VulKfE,2022-12-17,0.9867317080497742,42224.0,ABN,281.0,12.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
ikxtETxjKUQ,2022-12-17,-0.9985724687576294,3401.0,TV9,179.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q6JB6SF42pE,2022-12-17,-0.9943751096725464,2648.0,TV9,45.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NQIVb6iEe5o,2022-12-17,-0.9988301396369934,13203.0,Sakshi,111.0,41.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
r4pRUNHey7g,2022-12-18,-0.9793079495429992,13459.0,TV9,386.0,4.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yr3OSQSlpv4,2022-12-18,-0.998304843902588,4007.0,TV9,355.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
FTgcXUPhGjE,2022-12-26,0.9903752207756042,28595.0,Sakshi,483.0,22.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9O4LxhUy5N8,2022-12-26,-0.9958140254020692,3547.0,ABN,175.0,10.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
QAJWGSpx9jk,2022-12-26,-0.9913115501403807,1288.0,TV9,323.0,2.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0
tQsKivGWyLo,2022-12-26,0.9928575754165648,6027.0,TV9,271.0,7.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Fkw1t2MTWYw,2022-12-26,0.9986969828605652,191674.0,Sakshi,504.0,163.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
mXvhUG8hCks,2022-12-26,-0.9795435070991516,2870.0,ABN,140.0,5.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
S5WOmwuTIOU,2022-12-26,-0.9973294734954834,2056.0,TV9,272.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
jRWAu8NaLXc,2022-12-26,-0.9970325231552124,2413.0,TV9,268.0,2.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8UO_4nMsYZo,2022-12-26,0.9980762004852296,1008.0,Sakshi,241.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
BaJwChHagg4,2022-12-26,0.9951173067092896,1889.0,TV9,269.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
9pVm4bENC-s,2022-12-26,0.9983041286468506,1549.0,Sakshi,350.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ko37UEi23_U,2022-12-26,-0.998786985874176,2309.0,TV9,370.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZMa7hoKHhIg,2022-12-26,-0.9966268539428712,22559.0,Sakshi,357.0,31.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
W9Xh16G6_e4,2022-12-26,-0.9949498176574708,2016.0,TV9,164.0,4.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
kZADclAV3zw,2022-12-26,0.9972386360168456,16593.0,Sakshi,548.0,15.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
qboKCT7hEeg,2022-12-26,-0.9986578226089478,2010.0,TV9,329.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
stR6Sc21YtQ,2022-12-26,-0.997955322265625,3272.0,ABN,225.0,8.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
uvz4DiZf2tc,2022-12-26,0.9841254949569702,1394.0,TV9,149.0,0.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NqD9bTrcgLA,2023-01-02,-0.9985288381576538,2753.0,TV9,294.0,2.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xbz2LLF-v5k,2023-01-02,-0.9951724410057068,16233.0,Sakshi,122.0,16.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
zU7a2s0VHD8,2023-01-02,-0.9937201738357544,4631.0,Sakshi,368.0,8.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
KemOLy6GnRg,2023-01-02,0.995733916759491,3015.0,TV9,107.0,8.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
EUg0T11uKRY,2023-01-02,-0.9973088502883912,5624.0,TV9,92.0,3.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
EjbNlQfTj3k,2023-01-02,-0.99437153339386,2244.0,TV9,123.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3tlsg3KHJ6s,2023-01-03,-0.9981096982955932,2692.0,Sakshi,545.0,6.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
3ABBoIGVI9g,2023-01-03,0.9800618290901184,982.0,TV9,359.0,1.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuvP7-Ny5-U,2023-01-05,0.9910922646522522,338776.0,Sakshi,313.0,259.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
4083sM4Bugw,2023-01-18,0.9932168126106262,71941.0,Sakshi,253.0,94.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
lD-Ur64-iuU,2023-01-27,0.9970632195472716,36193.0,Sakshi,370.0,85.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LYIr6A3muY0,2023-01-27,-0.997269570827484,102123.0,Sakshi,298.0,404.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
hz1JpkpwCvI,2023-01-28,-0.9959776997566224,236414.0,TV9,34.0,272.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
pksEkUnCQX0,2023-01-28,-0.9864953756332396,48732.0,TV9,21.0,51.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8EYiwXm8fbo,2023-01-28,-0.9970539808273317,741638.0,TV9,38.0,530.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
SeEm5IDQ-MI,2023-01-28,-0.9796722531318665,663719.0,TV9,27.0,724.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
5HLjapynTVA,2023-01-28,-0.9984124898910522,111577.0,TV9,577.0,362.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
tJMdu913FIU,2023-01-28,-0.9966456294059752,51955.0,TV9,23.0,39.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fyVXDhoExDw,2023-01-28,-0.996325433254242,57771.0,TV9,17.0,37.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
xFR_z8ORo6E,2023-01-28,0.9976006150245668,11609.0,TV9,321.0,19.0,gudivada.png,Kodali Nani,YSRCP,Gudivada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
