ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,YS Viveka Case,Yellow Media,Gadapa Gadapaku ,Kuppam,janasena party,tdp pattabhi,Ramoji Rao,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vizag steel plant,vangalapudi anitha,ambati rambabu ,polavaram,visakha,byreddy siddharth reddy, Botsa , vidadala ,Kakani,vijayasai reddy,jogi ramesh ,kotamreddy ,roja,vidya deevena,nellore ,srikakulam,yuvashakti,tadepalli,Pension,vangaveeti radha,suprem court,tdp leaders arrest,ap development,Kethireddy Venkatarami Reddy,balineni srinivasa reddy,tadipatri,Anam Ramanarayana Reddy,janasena alliance with tdp,cpi narayana,gudivada ,Kodali Nani ,varahi ,nellore mekapati,maa nammakam nuvve jagan,nandigama,High Court
IKeM76VCvU8,2022-10-21,-0.9889323711395264,11516.0,ABN,200.0,26.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8rrdUc04JY,2022-10-22,-0.9977988600730896,71008.0,Sakshi,223.0,105.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4SM-E7p13y4,2022-10-24,0.9935850501060486,2683.0,TV5,385.0,3.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XLbYvK51wOk,2022-10-24,0.9868905544281006,1434.0,TV5,480.0,1.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
q180j7407ws,2022-10-24,0.992601215839386,4466.0,TV5,560.0,11.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kphowog59t8,2022-10-24,0.996644914150238,740.0,ABN,128.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_tqZZyasu8w,2022-10-25,-0.9966386556625366,6756.0,TV5,247.0,5.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0uCHrvo0C5k,2022-10-26,-0.9554250240325928,1203.0,TV5,265.0,2.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qOvTcVaPc-I,2022-10-26,0.9899137020111084,515.0,TV5,119.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FKEI0ZOjkwQ,2022-10-26,0.992468535900116,499.0,ABN,264.0,3.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqPT2Ed-RIc,2022-10-26,0.9978544116020204,1696.0,ABN,450.0,2.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4loNEfsxNyY,2022-10-27,-0.998190701007843,5781.0,ABN,390.0,10.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WeQXRA8f0nI,2022-10-27,-0.9979094862937928,4166.0,ABN,290.0,6.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7W0nOGfR8n0,2022-10-27,0.9910860657691956,487.0,TV5,119.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
l8t_7PLBIms,2022-10-27,-0.9979655742645264,503.0,TV5,168.0,2.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xpljGHR8O5g,2022-10-27,-0.998440682888031,2699.0,ABN,375.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J1VrznoHGgM,2022-10-28,0.998842179775238,7588.0,Sakshi,206.0,31.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4wLUr5L1BPg,2022-10-29,-0.99442058801651,2425.0,Sakshi,287.0,6.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SjY-GMvOqPY,2022-10-30,-0.9914090037345886,2004.0,TV5,337.0,2.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80to6ri6QVw,2022-10-30,0.9966817498207092,3431.0,Sakshi,79.0,13.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UBeQAfCo7Ig,2022-10-30,-0.9990209341049194,2482.0,TV5,290.0,7.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4nv4YVWOhzQ,2022-10-30,-0.9973624348640442,1068.0,TV5,105.0,6.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lpQpIRaU9P8,2022-10-31,-0.9940508008003236,1683.0,TV5,251.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wn44Av7kqGI,2022-10-31,0.9881640672683716,33575.0,Sakshi,496.0,207.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6nH9LoBm9FE,2022-11-01,-0.9988862872123718,909.0,ABN,373.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GVgWI9UhUMw,2022-11-01,0.9985674619674684,97780.0,TV5,346.0,106.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
lL4swovL9S4,2022-11-01,0.9874302744865416,760.0,TV5,70.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JPpxVTT83mE,2022-11-01,-0.9982095956802368,522.0,TV5,116.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cwSDtbH9ZJI,2022-11-01,-0.9978378415107728,15456.0,ABN,281.0,19.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_Mv3-_6D0U,2022-11-01,-0.9982482194900512,2058.0,TV5,224.0,5.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HVXw74GY_M8,2022-11-01,-0.998449683189392,16387.0,Sakshi,235.0,107.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t7YiSzcFHso,2022-11-03,0.9807495474815368,1110.0,ABN,533.0,3.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JL9GxJ2bAcM,2022-11-04,-0.9981464147567748,553.0,TV5,386.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VKAtBYpgPrQ,2022-11-05,0.9557486772537231,1721.0,Sakshi,90.0,9.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zAp2uCUWiwg,2022-11-06,-0.9940378665924072,2745.0,TV5,185.0,4.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uaSl8fMU4eA,2022-11-06,0.9969950914382936,6264.0,ABN,280.0,39.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G0GK8NuXf7s,2022-11-07,-0.9975857734680176,845.0,ABN,499.0,1.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nOsP_CnyL7w,2022-11-07,-0.9992225170135498,102612.0,Sakshi,515.0,198.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
yzqHlKBOeUY,2022-11-07,-0.998576045036316,1497.0,ABN,238.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-z8i2qzWApw,2022-11-07,0.9967734217643738,345.0,ABN,55.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QgFqB30TIk0,2022-11-07,0.9853787422180176,944.0,ABN,589.0,1.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXFtn9yK7x4,2022-11-07,-0.9976535439491272,15798.0,TV5,300.0,21.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MbABzGeDmTw,2022-11-08,-0.999429166316986,2591.0,TV5,320.0,10.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0mgxuV_x3R0,2022-11-09,-0.9924575090408324,4842.0,Sakshi,132.0,24.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RgZ3AU-kKuU,2022-11-09,-0.9919208288192748,2178.0,ABN,425.0,7.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FoNZ9vcSpXg,2022-11-09,-0.9980195760726928,640.0,ABN,406.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ArBo81joIQ,2022-11-09,-0.99080491065979,424.0,ABN,280.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NgqkGcg9h5g,2022-11-11,0.9972557425498962,668.0,TV5,573.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heW-TtTBINs,2022-11-11,-0.9946717619895936,36122.0,TV5,258.0,13.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ip5uk1S3WPk,2022-11-11,-0.9970220923423768,1427.0,TV5,215.0,1.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tErDwKNfBOc,2022-11-12,-0.9980852603912354,5355.0,Sakshi,494.0,28.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFh3aw4G3AI,2022-11-12,-0.997740626335144,5046.0,Sakshi,483.0,18.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
z1JvxuTfGIM,2022-11-12,0.9971154928207396,17918.0,Sakshi,351.0,65.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
KLHSnBs1nuE,2022-11-13,0.9956496357917786,971.0,TV5,335.0,0.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h-ybrTMx0Ec,2022-11-14,-0.9878937602043152,2919.0,ABN,425.0,2.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2GuNcIfLV7g,2022-11-14,-0.9983739852905272,4621.0,ABN,220.0,4.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tOBth_txhRI,2022-11-14,-0.9950737357139589,55333.0,ABN,445.0,113.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1YVhGmftwEk,2022-11-15,-0.9980772733688354,13282.0,Sakshi,238.0,45.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
yByzjFa4Bvo,2022-11-16,0.9979771971702576,2035.0,Sakshi,197.0,3.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LggfYF-y-oA,2022-11-16,-0.9985315799713136,2561.0,Sakshi,178.0,10.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xo7F8qR7Fjk,2022-11-16,0.996969997882843,2641.0,Sakshi,291.0,16.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
vSK1XKz94Lc,2022-11-17,0.9981504082679749,72538.0,TV5,535.0,87.0,vizianagaram.png,Kolagatla Veerabhadra Swamy,YSRCP,Vizianagaram,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
