ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,panchayat elections,Kuppam,janasena party,tdp pattabhi,ap employees,Sajjala ,ap assembly session today,jr ntr,Atchannaidu,YSRCP Plenary,high court,gorantla ,alliance,Peddireddy ,vangalapudi anitha,ambati rambabu ,gudivada amarnath,polavaram,visakha,byreddy siddharth reddy
4DWfmxBl2mw,2023-01-28,0.9985767602920532,2762.0,TV9,134.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y8vJrjwaLDs,2023-01-29,0.9977002739906312,917.0,TV5,235.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEXkYOqlMEU,2023-01-29,-0.9823904037475586,799.0,TV9,282.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kWqL6xGSdhg,2023-01-29,0.9729177951812744,755.0,TV9,207.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9v31GB3TPvk,2023-01-29,-0.9994602799415588,369.0,TV9,290.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X-Xra7CkKZw,2023-01-29,0.9984673857688904,981.0,TV9,304.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yX0JsDAN2jA,2023-01-30,-0.991731822490692,2692.0,TV9,409.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oFuRrBgTDC8,2023-01-30,-0.997696816921234,872.0,ABN,307.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wSxYck0suFk,2023-01-30,0.9986633062362672,237676.0,Sakshi,511.0,51.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hLPc9ZHKg3Q,2023-01-30,0.997961401939392,159293.0,Sakshi,431.0,520.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HBWyv_p2mpo,2023-01-31,0.9960397481918336,3114.0,TV9,190.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ZNY_AaVQ1Oo,2023-02-01,-0.9890852570533752,132503.0,Sakshi,557.0,219.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sD8_y68T5tY,2023-02-01,-0.983382523059845,32635.0,ABN,373.0,9.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U1mPKhIHjJk,2023-02-01,-0.9989338517189026,18778.0,ABN,362.0,25.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pv04hDiez0s,2023-02-02,-0.9922582507133484,4032.0,TV9,196.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YrC3hYKVT3g,2023-02-02,0.9981427192687988,798.0,ABN,406.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alys939iPlk,2023-02-03,-0.994778037071228,13213.0,Sakshi,535.0,34.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HG-DjVM4hrs,2023-02-04,0.9980136156082152,65002.0,Sakshi,185.0,85.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yztAlsNTCmA,2023-02-05,0.9966984391212464,38422.0,Sakshi,249.0,51.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lxyE6u7V2Ug,2023-02-05,0.9847483038902284,23830.0,TV9,229.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A57SA4dSv2I,2023-02-05,-0.9937826991081238,3591.0,TV9,272.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Aaq6HMRQvg,2023-02-06,-0.9970486760139464,3803.0,TV5,450.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1
JtLSLU8YBU8,2023-02-06,-0.9970567226409912,1060.0,TV9,175.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vk6Ay1R4C0U,2023-02-06,-0.9970887303352356,2013.0,ABN,473.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ci8zjUTegLU,2023-02-06,-0.9920867085456848,1713.0,ABN,347.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CkB92jMYTbc,2023-02-06,0.9957429766654968,959.0,TV9,208.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LAx0mLBYK-I,2023-02-07,-0.9499740600585938,685.0,ABN,186.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M61_QTL9oF4,2023-02-07,-0.9770010113716124,19952.0,TV9,560.0,41.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dqtzlm1B5KA,2023-02-07,0.998558223247528,251323.0,TV5,539.0,633.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
QyBMrYx9h3g,2023-02-07,-0.9981337189674376,2136.0,ABN,130.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MShwEDvc_MI,2023-02-07,0.983928680419922,15459.0,TV5,150.0,23.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BqrdDcFxnWQ,2023-02-07,-0.9966275095939636,3486.0,TV5,245.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UmWt4IuSQA4,2023-02-07,-0.9858890175819396,1051.0,ABN,330.0,15.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
KVLQTq8h4NY,2023-02-07,-0.9944064617156982,4107.0,TV9,155.0,17.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wtfz2eNuhR0,2023-02-07,-0.9987186193466188,2372.0,ABN,258.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PEJU32CPJBI,2023-02-07,0.9930522441864014,848.0,ABN,193.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19HadTXiNCQ,2023-02-07,-0.9980124235153198,792.0,ABN,277.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
selgvuC_1iE,2023-02-08,-0.9957770109176636,2166.0,TV9,181.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e1NijBwaN0,2023-02-08,0.9984655380249025,6866.0,Sakshi,416.0,11.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JNAzcouPGtk,2023-02-08,0.987043797969818,164609.0,TV9,199.0,16.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
qOHa10QbW8M,2023-02-08,-0.9983945488929749,912.0,ABN,211.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Txft8OFBxng,2023-02-08,0.9956353306770324,1123.0,ABN,565.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8efCMcG8lg,2023-02-09,-0.9981472492218018,920.0,TV9,269.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
etU2MPviwqE,2023-02-09,-0.9912846088409424,3510.0,TV5,277.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Owr4oD5uKs8,2023-02-09,-0.936031460762024,108165.0,Sakshi,409.0,168.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8bCfJIKeD68,2023-02-10,-0.99583238363266,52531.0,ABN,228.0,34.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
F6K1kP9oJRU,2023-02-10,-0.9993314743041992,2847.0,Sakshi,311.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
hXr1m-ilHB8,2023-02-10,-0.9938878417015076,8066.0,ABN,176.0,7.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dKbe1bFwODY,2023-02-10,-0.9991635084152222,1087.0,TV9,265.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Du6RFKuIhRs,2023-02-10,0.99860018491745,5547.0,ABN,192.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-bUisgjZgA0,2023-02-10,-0.9868826270103456,661.0,TV9,265.0,6.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
drTC2Pv1Jog,2023-02-10,-0.9991303086280824,2461.0,TV9,261.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GpcIuuxBgWw,2023-02-10,-0.9994582533836364,9801.0,Sakshi,310.0,23.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PPIdx46hHWg,2023-02-11,-0.9800782203674316,1949.0,ABN,243.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
HiKOKtbLxxs,2023-02-11,-0.9980461597442628,2311.0,TV9,228.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HNgw_maH1Ac,2023-02-11,-0.9981406927108764,1802.0,ABN,521.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
II1WrUHfATg,2023-02-11,0.9953025579452516,33381.0,TV5,380.0,50.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w1EKdR5SQXY,2023-02-12,-0.9738752841949464,29649.0,ABN,375.0,132.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OIL6bMq0t-o,2023-02-12,0.9988149404525756,2908.0,TV9,285.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o20S7Eg0FkI,2023-02-12,-0.997126042842865,721.0,TV9,302.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VWmwM6DLb1E,2023-02-12,0.997793436050415,945.0,TV5,251.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1ZuLWUwc5bM,2023-02-12,0.997925877571106,4184.0,ABN,350.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8w4woSZedNU,2023-02-12,0.9947170615196228,7410.0,TV9,247.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NBWRqIYFRgs,2023-02-13,-0.9983940720558168,892.0,TV5,201.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6F_SzGfb2_Q,2023-02-13,0.9957488775253296,1462.0,TV9,253.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HrQmdK-tuGU,2023-02-13,0.9961865544319152,280.0,TV9,277.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0jW52b0fc7c,2023-02-13,-0.9883825182914734,30353.0,Sakshi,150.0,47.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5n7YWXRDNWs,2023-02-14,-0.9989063739776612,4131.0,TV5,151.0,12.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oH1lFdrrUSA,2023-02-14,-0.9967159032821656,3476.0,ABN,304.0,7.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mp-2BhpmOu8,2023-02-14,0.992983341217041,1177.0,ABN,510.0,4.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vf8JEN2HgIY,2023-02-15,-0.9967682361602784,1787.0,TV9,146.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34Hzy6B_W-4,2023-02-15,0.9926041960716248,2572.0,TV9,248.0,5.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6xk87X2VAg,2023-02-15,-0.992804229259491,3239.0,ABN,345.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1iyio5cq-0o,2023-02-15,0.9810097217559814,5082.0,ABN,232.0,14.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
ueHK-SpeiVA,2023-02-15,-0.8760817646980286,10369.0,ABN,248.0,7.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
zzom-g-EGKg,2023-02-15,-0.9994239807128906,2207.0,TV9,206.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZpuZKOzomyA,2023-02-15,0.9946643114089966,629.0,TV9,272.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
pBxfNPaqBIc,2023-02-15,-0.99739408493042,4337.0,ABN,241.0,16.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zmCfUZyisgM,2023-02-16,0.9987659454345704,136195.0,Sakshi,516.0,197.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L4aMqm7b5Ug,2023-02-16,0.98426616191864,1132.0,TV9,282.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XN5DBxQMxgg,2023-02-16,0.9975908994674684,689.0,TV9,293.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CfCrmZomFpw,2023-02-16,0.9964919686317444,685.0,TV9,318.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mg3UkWvPr2Q,2023-02-17,0.9841650128364564,2140.0,ABN,519.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F8uHqZ_70bE,2023-02-17,0.9861437082290648,87249.0,Sakshi,237.0,174.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZvAs-DcYX84,2023-02-17,0.9346272945404052,81795.0,Sakshi,285.0,189.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-lvQ1MOJcsk,2023-02-17,-0.9958016276359558,660.0,TV9,243.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tG7Q1QhSIlg,2023-02-17,0.9981330037117004,2410.0,TV9,410.0,18.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ycd4xn8v_QE,2023-02-17,0.9928523898124696,26122.0,TV9,215.0,2.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iHuzx_uG2ss,2023-02-17,0.9674752354621888,160195.0,Sakshi,204.0,509.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S8PJ3ZOV08U,2023-02-17,-0.9980698227882384,2729.0,TV9,372.0,17.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qtKZSuGwWnc,2023-02-17,-0.9826942086219788,2315.0,TV9,315.0,12.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5KakGR6zi_4,2023-02-18,-0.9985722303390504,8383.0,TV9,159.0,27.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ImHHjjM0oNk,2023-02-19,0.98652982711792,114537.0,Sakshi,85.0,43.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EVfwgp2hkKo,2023-02-19,-0.998382568359375,3265.0,TV9,336.0,0.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bRcb3DyPd5Y,2023-02-20,-0.9823821187019348,4252.0,TV9,124.0,8.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4prREuGZIDc,2023-02-20,-0.9964805245399476,4595.0,TV9,227.0,7.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D20JmmIzy1I,2023-02-20,0.9981087446212769,5961.0,ABN,485.0,1.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uplEksV2fmo,2023-02-20,-0.997569501399994,2544.0,ABN,315.0,3.0,guntur_west.png,Maddali Giridhara Rao,,Guntur_west,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
