ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Yellow Media,Kuppam,janasena party,tdp pattabhi,ap employees,ap assembly session today,high court,alliance,Peddireddy ,polavaram,visakha,byreddy siddharth reddy
mjLIPjGz4R4,2023-03-22,-0.9953730702400208,15470.0,TV9,41.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WnOasUTtB0k,2023-03-22,-0.9978899359703064,1198.0,ABN,255.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Ys_008dy5BI,2023-03-22,0.9980329871177672,2556.0,TV9,41.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3ltisKjtfW4,2023-03-22,0.9980795383453368,1319.0,TV9,230.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qJo-nLC8dTY,2023-03-22,-0.9913540482521056,18970.0,TV9,35.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_Rw5ZD4_cpQ,2023-03-23,-0.990108847618103,43449.0,TV9,41.0,14.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3SKN-9nSfl4,2023-03-24,-0.998353123664856,3549.0,TV9,358.0,6.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pUq1H8zsHJw,2023-03-24,-0.996908962726593,26145.0,TV9,356.0,67.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MBARb8BSMrA,2023-03-24,-0.9977253079414368,5024.0,TV9,223.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Y3Um1REgZJE,2023-03-24,-0.9972726702690125,10183.0,TV9,297.0,8.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
zFKZ3X7mkZM,2023-03-24,-0.9750091433525084,177596.0,Sakshi,317.0,376.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jUDagebyEaI,2023-03-24,-0.9994412064552308,13423.0,TV9,323.0,22.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BzT_NNsUJeA,2023-03-24,0.9958093166351318,1223.0,ABN,135.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
XYcFjRfSi2g,2023-03-26,-0.9982045888900756,2147.0,TV9,310.0,7.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VwRPGgDv2hA,2023-03-26,-0.9962324500083924,7962.0,TV9,358.0,10.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
szNlAaIqTlI,2023-03-28,-0.9981315732002258,15528.0,ABN,225.0,12.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dDENQirJN8I,2023-03-28,0.9918698072433472,2046.0,TV9,344.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oG4zRdzH34o,2023-03-29,0.9923474788665771,3030.0,TV5,140.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95jQAIMA48M,2023-03-29,-0.9988601207733154,39698.0,TV9,238.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J7OU1QdWEBg,2023-03-29,-0.9994677901268004,29330.0,TV9,256.0,96.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EbyD17W4Yww,2023-03-29,-0.9994515776634216,2974.0,TV9,100.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QB9RjXa3xcY,2023-03-29,-0.9978271126747132,20845.0,TV9,319.0,37.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g00zeAOUvy4,2023-03-30,0.9961526989936828,2543.0,TV9,311.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZR0VBihCYc,2023-03-31,0.995534896850586,942.0,TV9,266.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
rcvH6oZIxVU,2023-03-31,0.9853382110595704,1463.0,TV9,331.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3vJPhon7mg,2023-03-31,0.9953010082244872,6585.0,TV9,248.0,13.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8FJy41_GXoE,2023-04-01,0.9964249730110168,14849.0,TV5,348.0,6.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tNYhKJljj18,2023-04-01,-0.9989232420921326,1131.0,TV5,174.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0
CXjkjAIKBJM,2023-04-01,-0.9987912774086,2707.0,TV5,287.0,16.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
f0i_O1eTjBg,2023-04-01,-0.998180627822876,638.0,TV5,197.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7UPOXdWFdM,2023-04-01,-0.9981837868690492,1325.0,TV5,124.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
RxA48TmH9kM,2023-04-03,0.998665690422058,1004.0,ABN,260.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iD8TnTR5V0U,2023-04-03,-0.9967697858810424,976.0,TV5,205.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
jfhn75Il6go,2023-04-03,-0.9629538655281068,3721.0,TV5,312.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
iuzse0E6vlU,2023-04-04,-0.997173547744751,16611.0,TV5,228.0,39.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tKy2eAZPpHQ,2023-04-05,-0.9925912618637084,45843.0,Sakshi,304.0,33.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tT4oqYQ4beA,2023-04-05,-0.9990228414535522,948.0,TV9,117.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
j8YgtvcfYkU,2023-04-06,-0.9954765439033508,126779.0,TV9,226.0,15.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
d3PX9kgogsw,2023-04-08,-0.9981045722961426,1393.0,TV9,279.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h9prpM4ivYg,2023-04-08,-0.9851969480514526,635.0,TV5,167.0,1.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NXb02zQWEjk,2023-04-09,-0.9961439371109008,1999.0,Sakshi,303.0,4.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
a-JO4Ns5NOA,2023-04-11,0.9949790835380554,2364.0,TV9,305.0,3.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0CKcTsY0Kys,2023-04-12,-0.9967072606086732,807.0,TV9,226.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8BjpRw7myAw,2023-04-12,-0.6324501037597656,2753.0,TV9,207.0,5.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8_fFj1Tt-3s,2023-04-13,0.995895504951477,71508.0,TV9,155.0,204.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gcazNpby5dw,2023-04-13,-0.9853479266166688,48950.0,TV9,211.0,110.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
aB1SVSbrymY,2023-04-16,-0.9969160556793212,2479.0,Sakshi,225.0,26.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
EKIEKBssrVM,2023-04-16,0.9985769987106324,553.0,TV9,271.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YQSu6BDrqkY,2023-04-17,0.987294852733612,2748.0,TV5,310.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ShlzoxXkxpc,2023-04-17,-0.99459570646286,18590.0,Sakshi,189.0,177.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1O1k6Ls2UKc,2023-04-18,-0.98911452293396,2140.0,TV9,143.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
d29ZesnYKyU,2023-04-18,-0.9970306158065796,2369.0,TV9,152.0,2.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
uF3G1pOyDQU,2023-04-18,0.9978087544441224,835.0,TV9,95.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R5eg8Pr9N1c,2023-04-20,-0.9876865148544312,2089.0,TV5,200.0,10.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
caj5m1gUd6A,2023-04-20,0.9984795451164246,391.0,TV5,248.0,0.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i7_RXBl1dpI,2023-04-21,0.997261643409729,28038.0,Sakshi,122.0,41.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rUIY4whko0I,2023-04-21,0.9884922504425048,4326.0,TV9,235.0,6.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mWRvzPy402E,2023-04-21,0.9915568828582764,6417.0,TV9,320.0,10.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nYAflEyjgtY,2023-04-21,-0.9982824325561525,3145.0,TV9,206.0,7.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bmq_NMVnfyE,2023-04-21,-0.9972374439239502,19392.0,TV9,315.0,53.0,adoni.png,Y Sai Prasad Reddy,YSRCP,Adoni,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
