ids,upload_date,sentiment,view_count,uploader,duration,comment_count,f_id,name,party,constituency,tdp,ycp,ysrcp,schemes,cm jagan,chandrababu,pawan kalyan,nara lokesh,AP ,yuvagalam,amaravati,ambati rambabu,Kuppam,janasena party,tdp pattabhi,ap employees,ap assembly session today,jr ntr,alliance,Peddireddy ,polavaram,visakha,byreddy siddharth reddy
I2VCdB5Ad3k,2022-11-10,-0.997439980506897,10621.0,ABN,455.0,32.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HPznxkIGYhY,2022-11-10,-0.9870663285255432,21158.0,Sakshi,19.0,28.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
leRLIR86qq4,2022-11-10,-0.9964689016342164,3469.0,ABN,35.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
u3CcuYHrYF8,2022-11-10,-0.9986180067062378,9295.0,ABN,21.0,3.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xnosXVWt_f0,2022-11-10,-0.996340274810791,3579.0,ABN,53.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LmmXcx7v9No,2022-11-10,-0.9986088871955872,69994.0,Sakshi,57.0,114.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
paOSezD9dhg,2022-11-10,-0.9952000379562378,6505.0,ABN,26.0,8.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d18fGYQ2vQY,2022-11-11,0.9965174198150636,2522.0,TV5,498.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ij3tfqYUyxc,2022-11-11,0.9976001381874084,3740.0,ABN,363.0,10.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7wyhAaT7MOg,2022-11-11,-0.9891140460968018,760.0,ABN,183.0,0.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
fI840jNVtAo,2022-11-11,-0.989700198173523,1698.0,TV5,369.0,2.0,lokesh.png,N lokesh,TDP,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uoZum350wnw,2022-11-12,0.9355251789093018,4695.0,TV5,524.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peiUPyXZguQ,2022-11-13,-0.9801635146141052,6280.0,TV5,396.0,9.0,lokesh.png,N lokesh,TDP,,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
vXlpDY8YasE,2022-11-13,-0.996552348136902,1169.0,ABN,305.0,1.0,lokesh.png,N lokesh,TDP,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hPuZRsljBWQ,2022-11-13,0.9880235195159912,1707.0,ABN,310.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M3WyfyNWHnE,2022-11-13,0.9986108541488647,2916.0,ABN,120.0,7.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rVbc9_CPaXk,2022-11-13,-0.8056135177612305,1099.0,ABN,145.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7IQu7vHjTc,2022-11-13,-0.9977846741676332,4634.0,ABN,195.0,11.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nf9tzLZwXTE,2022-11-14,-0.9982435703277588,113742.0,TV5,585.0,301.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ctujj4pYtuY,2022-11-14,-0.9965906143188475,45563.0,TV5,475.0,167.0,lokesh.png,N lokesh,TDP,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaOiGnAciNA,2022-11-14,0.9873371720314026,2627.0,TV5,595.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qg72IuKHYHE,2022-11-14,-0.9787624478340148,2552.0,Sakshi,218.0,14.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jt6afEBo8JQ,2022-11-14,-0.9935545921325684,10471.0,TV5,70.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d7HgzfDFjak,2022-11-14,-0.9971784353256226,9962.0,Sakshi,274.0,21.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grcS7G1LJJ0,2022-11-15,0.9945313334465028,7341.0,ABN,350.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NIHk1hH1wwc,2022-11-15,-0.997927188873291,2043.0,ABN,130.0,12.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hEx39rc7h28,2022-11-17,-0.998367965221405,563.0,TV5,55.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BoHwGcDJU1I,2022-11-18,-0.9980873465538024,3418.0,ABN,204.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
o6bMmlkR8No,2022-11-23,-0.9932892918586732,2178.0,TV5,99.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DpNIdD9MxUY,2022-11-23,-0.9974491000175476,5602.0,ABN,222.0,8.0,lokesh.png,N lokesh,TDP,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hsBxtzrjKYo,2022-11-23,-0.9977866411209106,3686.0,TV5,130.0,2.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
aKMf7JhCfyc,2022-11-24,-0.997954249382019,1693.0,TV9,131.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bLEmSIN5zJI,2022-11-25,0.9938920736312866,6552.0,TV9,30.0,9.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aJdLljJohSw,2022-11-25,-0.997517704963684,3374.0,TV9,398.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XZh8Yx2UwCw,2022-11-27,-0.9964620471000672,10835.0,ABN,373.0,34.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPyvlRFxOVM,2022-11-27,-0.9978538155555724,6959.0,ABN,423.0,6.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z10LVtD2wNE,2022-11-28,-0.9932485818862916,58088.0,TV5,576.0,82.0,lokesh.png,N lokesh,TDP,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhFHcsXHTdw,2022-11-30,-0.9973928928375244,1813.0,TV9,222.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ExgOdF6D_DA,2022-11-30,0.9963871240615844,14247.0,TV5,579.0,62.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxRgcPYQuJo,2022-11-30,0.9980342984199524,2465.0,TV9,70.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUiZdaQQcfo,2022-12-01,0.9946892261505128,170213.0,TV9,189.0,28.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
yZ8VyofvXtk,2022-12-01,-0.9992095232009888,2997.0,ABN,140.0,6.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rzBM-1r2fi0,2022-12-01,-0.9981189370155334,1808.0,TV5,306.0,1.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
6prXJ4Whc08,2022-12-01,0.9978145360946656,974.0,TV9,93.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gBLhuQ6Adjc,2022-12-02,0.998271107673645,36655.0,TV5,373.0,35.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0SFb1g0fOjM,2022-12-02,-0.9976218342781068,1844.0,ABN,432.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ivO5GxHwkk,2022-12-02,-0.9937606453895568,987.0,TV9,230.0,6.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NyTI_7M2ws8,2022-12-02,-0.9978001713752748,1332.0,TV5,330.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wkfH0wpfWeQ,2022-12-02,-0.9888488054275512,2977.0,ABN,90.0,6.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P9D5KXd3Bmo,2022-12-03,0.9966005682945251,2486.0,Sakshi,135.0,31.0,lokesh.png,N lokesh,TDP,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
FRV-HMc0WTc,2022-12-04,-0.9879469275474548,2628.0,ABN,264.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPioD_sLLGE,2022-12-05,-0.990519642829895,1058.0,ABN,567.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8JWBDjyxZqk,2022-12-05,-0.9931227564811708,659.0,ABN,360.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
owBLwauZN_A,2022-12-05,-0.9885351061820984,3166.0,ABN,269.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9dMMZs5xmpo,2022-12-06,0.6844170093536377,1012.0,TV9,270.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AfpB6K-2a1s,2022-12-06,-0.9978147745132446,2634.0,ABN,280.0,3.0,lokesh.png,N lokesh,TDP,,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1
grua-Ggzj4c,2022-12-06,-0.9920823574066162,25609.0,TV9,197.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NINapwco0DQ,2022-12-07,-0.9992749094963074,534.0,TV5,95.0,0.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qJ2Ta1e3biM,2022-12-07,-0.9933939576148988,13333.0,TV5,125.0,29.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TENm4HlN_Is,2022-12-07,0.9921174645423888,2108.0,TV5,90.0,8.0,lokesh.png,N lokesh,TDP,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6yZIV-Ouii8,2022-12-07,-0.9980530738830566,26131.0,TV9,216.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KTQnY2mz2go,2022-12-07,-0.9970937967300416,3225.0,TV5,95.0,5.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3gskF8OwUjE,2022-12-07,-0.997344434261322,4072.0,TV5,225.0,7.0,lokesh.png,N lokesh,TDP,,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
izwE9wYQBvE,2022-12-07,-0.9983298182487488,2375.0,TV5,205.0,7.0,lokesh.png,N lokesh,TDP,,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e25KXODjYf0,2022-12-07,-0.997161030769348,2267.0,TV5,230.0,6.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tWu-y-XZOPg,2022-12-07,-0.998116970062256,1756.0,ABN,204.0,9.0,lokesh.png,N lokesh,TDP,,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
H57UTxCnTH8,2022-12-07,-0.9952815175056458,5030.0,TV9,144.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baXG1x4jgjE,2022-12-08,0.5506705641746521,1766.0,TV9,111.0,8.0,lokesh.png,N lokesh,TDP,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KP4UcC6IVQM,2022-12-08,0.9953333735466005,2599.0,TV9,119.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RD4q8IkDwfY,2022-12-08,-0.9927599430084229,3072.0,TV9,111.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIGdLwN0S6o,2022-12-08,-0.9990605711936952,3371.0,TV9,318.0,4.0,lokesh.png,N lokesh,TDP,,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k8ZeKIGfOpQ,2022-12-08,0.9984966516494752,2434.0,TV9,243.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UoYlCDZSp14,2022-12-10,-0.9901661276817322,2300.0,TV9,200.0,1.0,lokesh.png,N lokesh,TDP,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
fqfKsH5FuGE,2022-12-14,-0.98490971326828,11521.0,TV9,218.0,4.0,lokesh.png,N lokesh,TDP,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lhWCsbwNEmM,2022-12-14,-0.9866397976875304,35832.0,TV9,245.0,64.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NqvYeUS2u6A,2022-12-15,-0.9952534437179564,4561.0,TV5,191.0,9.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DgqLl5z90vM,2022-12-16,-0.9991711378097534,74458.0,TV9,327.0,75.0,lokesh.png,N lokesh,TDP,,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
tq5q1RP0rOQ,2022-12-16,0.9833447337150574,45923.0,TV9,311.0,38.0,lokesh.png,N lokesh,TDP,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jsYA8QOse5w,2022-12-16,0.9899991154670716,797.0,TV5,344.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
V5Cs2-brIBY,2022-12-16,-0.9805980324745178,2196.0,TV5,265.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l--FMq6qNpA,2022-12-20,0.9879015684127808,699173.0,TV5,483.0,223.0,lokesh.png,N lokesh,TDP,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Xvq4jUWK30M,2022-12-21,-0.9980394244194032,747.0,ABN,277.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9i--r8d51qY,2022-12-22,-0.9994586110115052,1482.0,TV9,287.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XVrDcTnhlGE,2022-12-24,0.9977815747261048,21817.0,TV9,511.0,47.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hrVI6UvgvLQ,2022-12-27,0.9983630776405334,85413.0,TV9,505.0,81.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3LMyaCnZ39M,2022-12-28,0.99413001537323,1049.0,TV9,215.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fzx1HAoiED4,2022-12-30,0.9956010580062866,3178.0,TV9,232.0,17.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
FQ6VtAyd2JQ,2022-12-31,0.9813212752342224,767.0,TV5,221.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ptvIxWqkRXg,2022-12-31,0.9917618036270142,1826.0,TV9,227.0,10.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
BBRprNbaGHM,2022-12-31,0.9972686767578124,3136.0,TV5,116.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bwrw6CJ0b_I,2023-01-01,-0.9927212595939636,3659.0,TV9,297.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bgju829WntY,2023-01-02,-0.9979200959205629,1771.0,TV9,263.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xfSAvnA2IxE,2023-01-02,-0.9994677901268004,83354.0,TV5,63.0,44.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1LiWjoGGiHs,2023-01-02,0.9978606104850768,18099.0,TV9,52.0,5.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fGF17-s0C-Q,2023-01-03,-0.9650492072105408,4692.0,TV9,112.0,9.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
UM3lVgFmeOU,2023-01-03,0.9896631836891174,477.0,TV5,85.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S6NBvuXjTHY,2023-01-03,-0.9951381087303162,2527.0,TV9,555.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qy2eY6OLpVE,2023-01-03,0.9924129843711852,1658.0,TV9,461.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d4xTbmxu4Ik,2023-01-03,-0.996385931968689,7499.0,TV5,259.0,14.0,lokesh.png,N lokesh,TDP,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bd9SFAi_Ejo,2023-01-04,-0.9912136197090148,8057.0,TV9,212.0,3.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3agrqqn2ys,2023-01-04,-0.9924694895744324,25360.0,TV9,206.0,1.0,lokesh.png,N lokesh,TDP,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8kCW3kM3QR0,2023-01-04,0.9945634007453918,5318.0,TV9,144.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PVCWC1K16hM,2023-01-04,0.9940696954727172,928.0,TV9,335.0,5.0,lokesh.png,N lokesh,TDP,,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
IvHIZNDO4MU,2023-01-06,-0.997456967830658,57831.0,TV5,259.0,31.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wvqgoe8oEh0,2023-01-07,-0.997976005077362,3052.0,TV9,199.0,0.0,lokesh.png,N lokesh,TDP,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S4hmMs6KKHI,2023-01-07,0.9979190230369568,8880.0,TV5,259.0,2.0,lokesh.png,N lokesh,TDP,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
h1D2fRkKHmQ,2023-01-07,-0.9871089458465576,565.0,ABN,80.0,0.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdh2tBVNa4I,2023-01-08,0.9973036050796508,24624.0,TV9,458.0,96.0,lokesh.png,N lokesh,TDP,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voMPCxSbgoA,2023-01-09,0.9962538480758668,336.0,TV5,208.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LqezIMltE5Q,2023-01-09,-0.9984434247016908,845.0,ABN,76.0,0.0,lokesh.png,N lokesh,TDP,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s07MooLK40w,2023-01-09,0.997529923915863,286245.0,TV5,277.0,83.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
rM-WzDVpJ2Q,2023-01-10,-0.9994947910308838,70368.0,ABN,184.0,75.0,lokesh.png,N lokesh,TDP,,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
c8A1lmdR3wI,2023-01-10,0.9946227073669434,14448.0,TV5,73.0,14.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CsUqocr1v4c,2023-01-10,-0.9986187219619752,337901.0,TV9,469.0,518.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hEIBUQgkyjY,2023-01-11,0.9988176226615906,38442.0,ABN,133.0,47.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
M8PU72AiDHE,2023-01-12,0.9975491166114808,425.0,TV9,20.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OHQh0z614kE,2023-01-15,-0.9987743496894836,7057.0,TV9,108.0,16.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kE8A8Nu02Go,2023-01-17,-0.9936000108718872,2280.0,TV9,389.0,4.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ON046pFFgC8,2023-01-17,-0.983668863773346,4293.0,TV9,451.0,15.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y900aaLkMUI,2023-01-17,-0.9958512783050536,14649.0,TV9,57.0,7.0,lokesh.png,N lokesh,TDP,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3nd-TnXq8Gg,2023-01-18,-0.996911346912384,471.0,TV9,91.0,0.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D4MZJDu9zu0,2023-01-18,-0.9943273663520812,10817.0,TV5,221.0,5.0,lokesh.png,N lokesh,TDP,,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
sciuS3ISh1k,2023-01-18,-0.9981735944747924,69156.0,TV9,355.0,340.0,lokesh.png,N lokesh,TDP,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLuM20jNcpw,2023-01-18,-0.998497724533081,789229.0,TV9,282.0,0.0,lokesh.png,N lokesh,TDP,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W04LH5Al5fg,2023-01-18,-0.9977937936782836,2742.0,TV9,363.0,2.0,lokesh.png,N lokesh,TDP,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SrF3HhcAkl4,2023-01-18,-0.99570894241333,2101.0,ABN,265.0,1.0,lokesh.png,N lokesh,TDP,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
