ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,kodur.png,srikakulam_.png,venkatagiri.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,chintalapudi.png,tadikonda.png,eluru.png,palakollu.png,myudukur.png,pulivendula.png,kanigiri.png,sarvepalli.png,singanamala.png,vishakapatnam_south.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,vijayawada_east.png,nandyal_l.png,kurupam.png,paderu.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png
BnLnxqc8fts,2022-12-01,123.0,0.0,929.0,0.9981789588928224,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zw5RSCi3HrQ,2023-04-06,393.0,73.0,29444.0,0.9987242817878724,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cmNfsQ-dOfo,2023-01-21,195.0,3.0,1000.0,-0.9972648620605468,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1MOe7cNJEoA,2022-05-30,195.0,7.0,6605.0,0.9957926273345948,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PULhlicCzLk,2023-02-28,155.0,23.0,20334.0,-0.9989001750946044,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6cRWr_R1aE,2023-02-16,126.0,102.0,108789.0,-0.996216595172882,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
qB4LCsGLzzw,2022-07-01,207.0,12.0,7893.0,0.9982720613479614,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9bS7cNda5YA,2023-01-25,140.0,3.0,1191.0,-0.9977056384086608,ABN, vidadala ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7JEiv5ZeshE,2022-11-05,280.0,98.0,7542.0,0.9501911997795104,Sakshi, vidadala ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
aDWK0IyjgEE,2023-02-12,69.0,2.0,504.0,-0.9994924068450928,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UdYvA66Ayh0,2022-05-07,854.0,42.0,27973.0,0.9985913634300232,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WxIidSOkxUU,2023-02-21,163.0,19.0,12477.0,-0.9935182929039,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e17c5cMs3g4,2023-03-28,223.0,9.0,6929.0,-0.9983367919921876,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ykqFExwpOzs,2023-01-24,210.0,151.0,132864.0,-0.9940640330314636,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDO78PqsznE,2023-03-16,629.0,8.0,1721.0,0.9987194538116456,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liHL5bnmF00,2022-10-07,569.0,2.0,989.0,0.9977893829345704,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PmQcFuK2A-Y,2023-01-30,270.0,53.0,27641.0,-0.996689796447754,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NWMkOjm4GPg,2022-10-22,205.0,96.0,19493.0,-0.9992603659629822,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UZ5w-F7mzwU,2022-09-27,154.0,9.0,3738.0,-0.9942641854286194,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xvv9Jvupyt4,2022-12-05,370.0,2.0,2196.0,0.9891154766082764,ABN, vidadala ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_y1IqDF0B4c,2022-08-23,75.0,3.0,6108.0,0.99711275100708,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FsEpTh17ewo,2023-01-17,151.0,6.0,20632.0,-0.9982178807258606,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PKyKDbjVS9U,2022-12-21,66.0,1.0,1638.0,-0.9885780811309814,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ib2bzOIerJ8,2023-01-27,422.0,39.0,147446.0,0.996070146560669,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nN_ji2m-ZWM,2023-04-15,231.0,3.0,1222.0,-0.9962980151176452,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5S1nHavq-CY,2023-03-11,480.0,14.0,19745.0,0.9794487357139589,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTrMWkdTLJ8,2023-03-27,271.0,476.0,163841.0,0.9953540563583374,Sakshi, vidadala ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vG2YgMP0WUI,2023-01-01,297.0,5.0,3601.0,-0.9994489550590516,TV9, vidadala ,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VT8tZBR3K4I,2023-03-03,105.0,17.0,30534.0,0.996658205986023,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FZO5VaEg8ck,2023-03-17,784.0,10.0,4716.0,0.9981683492660522,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rl7AX2Oz9Fs,2022-11-10,260.0,5.0,3203.0,0.9985735416412354,Sakshi, vidadala ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
vYYXAarl5cE,2022-10-16,624.0,99.0,7052.0,-0.9868443012237548,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4y8Td1_ZRq0,2023-04-22,194.0,5.0,5337.0,-0.9931556582450868,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drjyQzg3pec,2022-06-15,483.0,58.0,93004.0,0.9888955354690552,Sakshi, vidadala ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
9E7JpMLdWtk,2022-12-01,41.0,1.0,850.0,0.9973995685577391,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y0r4nTqUpNs,2022-05-28,472.0,65.0,38917.0,0.9838395714759828,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MrBSUL4q96g,2022-09-21,938.0,230.0,189021.0,-0.9931973218917848,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nywpf_YAR28,2021-02-21,647.0,102.0,178325.0,0.998306393623352,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SzQIAbX9OOI,2022-09-18,125.0,21.0,13382.0,-0.9984065890312196,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S52Jrijn9ss,2023-03-24,350.0,20.0,8213.0,0.9782136082649232,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HvHl4asV9K4,2022-11-09,420.0,277.0,568111.0,-0.9351152777671814,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bPqwvGWGcrk,2023-04-06,145.0,19.0,39718.0,-0.988463819026947,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WajH5Pw34Wk,2023-04-06,76.0,26.0,159131.0,0.9937240481376648,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a-HFprdHPI8,2022-10-02,227.0,3.0,857.0,0.9988080263137816,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uaVji7-b0ew,2022-11-11,682.0,6.0,4113.0,0.997033715248108,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vwGzni2qlwc,2022-09-16,533.0,114.0,91819.0,0.9984980821609496,Sakshi, vidadala ,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
YzprVCuqmQs,2023-03-28,100.0,107.0,102672.0,0.9949880838394164,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rvop09FAYL4,2022-12-08,243.0,6.0,3015.0,-0.9967150688171388,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RPlI1lrQxSw,2023-02-13,315.0,1.0,1661.0,-0.9944420456886292,ABN, vidadala ,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
k0pkh9OGRFc,2023-02-01,123.0,20.0,7354.0,-0.997983455657959,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ZjMX1AcqE4,2022-07-09,286.0,2.0,3958.0,0.996800661087036,Sakshi, vidadala ,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
FHZU49mOXBM,2022-05-28,170.0,123.0,21342.0,0.9977084398269652,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1MDdmOPfkcA,2022-04-04,227.0,25.0,31369.0,0.9986799359321594,Sakshi, vidadala ,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1
b0OioOd1TyU,2023-02-10,344.0,9.0,3882.0,-0.9965596795082092,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FFJTyThSx9o,2022-12-15,356.0,2.0,3997.0,0.9960516095161438,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WdG8EJPkTzc,2023-04-14,72.0,4.0,973.0,-0.9991154074668884,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l48wECnKYYg,2023-03-03,294.0,2.0,4080.0,0.9887323379516602,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3xPjJlbjpo,2023-04-08,54.0,0.0,552.0,0.9978339076042176,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7hyUl49dPkA,2023-04-06,297.0,2.0,999.0,-0.9964768290519714,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-yO498sJjiM,2023-03-20,241.0,3.0,2098.0,-0.9994361996650696,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BTUK1cfM4Vo,2023-03-17,236.0,1.0,1621.0,0.998157799243927,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rC-9d86lZgc,2023-04-21,307.0,4.0,6736.0,0.992490828037262,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kQqjTGiyc8w,2022-09-21,260.0,1.0,695.0,-0.9948868155479432,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLXDOxrV2z4,2022-09-20,152.0,8.0,7197.0,-0.9927206039428712,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
SifJOM_s8H0,2023-02-03,44.0,7.0,9902.0,-0.9990947246551514,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IZcZ3xI9wFA,2022-07-02,166.0,105.0,25783.0,-0.9985112547874452,Sakshi, vidadala ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
xgVdROaQdLk,2023-01-25,188.0,5.0,3757.0,-0.9990676045417786,ABN, vidadala ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7gbnoaySf7s,2022-04-27,157.0,54.0,13211.0,0.9980841875076294,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lt7PUzOSZzw,2022-11-30,134.0,2.0,879.0,0.994592010974884,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530pHGr51LQ,2022-10-26,200.0,1.0,1867.0,-0.9965840578079224,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R97JvEIc1UM,2023-02-07,150.0,161.0,20097.0,-0.9958817958831788,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jsOF-WbLAPw,2022-11-13,368.0,16.0,30609.0,0.9937753677368164,Sakshi, vidadala ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hNSPh80YMms,2023-01-13,98.0,6.0,4560.0,-0.9992645382881165,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z0BocJMKGCY,2022-09-21,315.0,3.0,1091.0,0.9957113265991212,Sakshi, vidadala ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRauc_4gEx0,2022-10-07,484.0,4.0,6000.0,0.996184766292572,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xcY6HuiQHtU,2023-03-06,112.0,7.0,3511.0,0.9796531200408936,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESQwuMk8_CM,2023-02-02,30.0,13.0,14942.0,0.9983737468719482,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RK5JxCFpmgo,2022-12-24,199.0,2.0,38466.0,0.9983845949172974,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0z743fg2VcY,2023-01-30,190.0,1.0,1487.0,0.9830500483512878,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
La8VD3kaR2k,2023-03-16,309.0,4.0,2548.0,-0.9975141286849976,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
dssQP0F1NsA,2022-12-07,586.0,113.0,148047.0,0.998781144618988,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2JSjJxNgNNw,2022-10-11,173.0,13.0,4263.0,-0.987708330154419,Sakshi, vidadala ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38f6UtQ5TgY,2023-03-06,62.0,6.0,2880.0,0.9982137680053712,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vh5HVaIymNI,2022-12-14,244.0,5.0,1976.0,0.9978961944580078,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BldctmfZNjo,2023-03-28,404.0,6.0,14608.0,-0.9939060807228088,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e96ixxuY04k,2022-10-10,444.0,11.0,3521.0,-0.9901390075683594,Sakshi, vidadala ,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
TU5w-acnWyE,2021-08-05,296.0,3.0,2070.0,0.9960946440696716,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VQUS1wKoYEU,2022-10-11,133.0,4.0,11042.0,0.9977858066558838,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2So7uIpec8Q,2022-11-07,71.0,1.0,3553.0,-0.9878271222114564,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mEp6ZVbN3WI,2022-10-23,60.0,1.0,625.0,-0.9977856874465942,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ykVwvuJLj0Q,2022-09-21,105.0,120.0,183575.0,-0.9938381314277648,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uBXTO-8kn9Y,2023-02-03,299.0,3.0,2001.0,-0.9192546010017396,TV9, vidadala ,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ZxD8v-5iVCw,2022-11-01,110.0,3.0,14149.0,0.9909496903419496,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIoD-TclBkc,2022-12-10,280.0,1.0,2251.0,-0.9991111159324646,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAlCpAlP8rM,2022-11-27,176.0,1.0,684.0,-0.9975969195365906,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOaTC-PDPJs,2023-02-04,96.0,3.0,403.0,-0.9994105100631714,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X0qh_IxT0ME,2023-03-07,326.0,19.0,12411.0,-0.999404788017273,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDdQFuYIIls,2023-01-20,108.0,2.0,1307.0,-0.9764786958694458,ABN, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sYOOAi1pl8o,2022-10-27,221.0,25.0,5314.0,0.9985256791114808,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NkBp1C1Na_4,2022-04-18,223.0,7.0,10066.0,0.9986741542816162,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gfkvIs2gBkA,2023-03-21,231.0,9.0,11767.0,-0.8029448390007019,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qCHSKBxwKWM,2022-09-13,434.0,0.0,473.0,-0.998068869113922,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oHbgTmtTa2s,2023-02-18,105.0,2.0,7361.0,-0.9993719458580016,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eQGse_CsRlw,2023-01-25,309.0,0.0,831.0,0.9970331192016602,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8pMAeLI15A,2022-12-21,169.0,22.0,1997.0,0.9966498017311096,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MUcgBhi-OJc,2023-02-07,116.0,36.0,18669.0,0.9944401979446412,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERyCQR2JdKE,2022-03-23,233.0,5.0,2567.0,0.9987775683403016,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9yY_d6_WmMM,2023-01-28,111.0,27.0,6403.0,-0.9913460612297058,Sakshi, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppUwBbhC7c8,2022-12-05,457.0,3.0,3085.0,0.9798453450202942,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j1zCu1A4enE,2022-08-31,455.0,0.0,758.0,0.998428463935852,TV5, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUc1ZSkajDc,2023-02-07,63.0,0.0,1396.0,-0.9978901743888856,TV9, vidadala ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
