ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,gajapathinagram.png,penamaluru.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,kaikuluru.png,madugula.png,repalle.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,tuni.png,rayachoti.png,pamarru.png,nandikotkur.png,tadepalligudem.png,tekkali.png,denduluru.png
z3PIuyreR0o,2021-02-21,184.0,9.0,12031.0,0.9984667897224426,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JDVTdItBfKo,2022-11-28,100.0,7.0,3412.0,-0.9985210299491882,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tqOgrTiBAe4,2023-03-06,205.0,1.0,1285.0,0.8353413343429565,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uFVJC5vNZDI,2021-02-15,79.0,2.0,4050.0,-0.9975610971450806,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11blCRivDC8,2021-02-18,242.0,1.0,1929.0,0.9933423399925232,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3oOJbtx3004,2022-04-27,207.0,25.0,9503.0,-0.9975754618644714,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EfTKvaUMfwA,2023-02-05,344.0,0.0,515.0,0.989280879497528,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kNejnAmOQp0,2021-02-13,236.0,2.0,7908.0,0.9933955073356628,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tPLu8Y_KMos,2021-02-14,209.0,2.0,2719.0,0.9979216456413268,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jR7QoBA7tu0,2021-02-21,272.0,0.0,858.0,0.9982012510299684,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
fcoVjzOkfik,2021-02-17,143.0,0.0,1835.0,0.7114841341972351,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vwxu9wx6dEE,2022-12-14,347.0,0.0,789.0,-0.9975771307945251,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdAj0n6omUA,2022-10-28,195.0,2.0,1010.0,0.9944401979446412,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yN5uKA0HIfk,2022-10-20,260.0,6.0,5736.0,-0.9984626770019532,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_e61FhLQ8U8,2022-10-07,447.0,1.0,2685.0,-0.9991534948349,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WO3lfgqatsg,2021-02-21,158.0,2.0,3827.0,0.998596727848053,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G3z9WyisCbQ,2021-02-27,80.0,58.0,27855.0,-0.9964722394943236,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVxWnb2dsBI,2021-02-18,173.0,0.0,3676.0,0.9981504082679749,Sakshi,panchayat elections,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZrT2yWOk-ZI,2022-12-17,193.0,7.0,2794.0,-0.9943380951881408,TV9,panchayat elections,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xQUeKMGaNtU,2021-02-21,212.0,0.0,699.0,0.9956186413764954,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dBnxMW3ZJCA,2023-01-12,269.0,3.0,843.0,0.9979588985443116,TV9,panchayat elections,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
gkV0Mue0TCM,2021-02-17,188.0,4.0,7398.0,0.9907476902008056,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WB_fLXvDYvQ,2021-02-21,280.0,0.0,490.0,0.995265245437622,Sakshi,panchayat elections,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2CAaIt7dlEA,2022-10-18,230.0,11.0,2386.0,-0.99510395526886,ABN,panchayat elections,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6XPfxCymRnA,2021-02-21,214.0,0.0,889.0,0.9944380521774292,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hCrd7H8MkgA,2023-01-24,305.0,0.0,2012.0,-0.9994649291038512,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pCeeRj1kHvA,2023-01-10,203.0,42.0,16747.0,-0.9978600144386292,Sakshi,panchayat elections,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YK0eYD0bCWA,2021-02-16,183.0,0.0,890.0,0.9893152713775636,Sakshi,panchayat elections,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
hA3PpkYPGZk,2021-02-21,313.0,0.0,2937.0,-0.9977450966835022,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UaQfN21jw9U,2022-10-21,148.0,0.0,1681.0,0.9892047047615052,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1uCKvFPBng0,2021-02-21,282.0,0.0,1170.0,0.9972302317619324,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
yzWXzOZ89eo,2021-02-21,230.0,0.0,3149.0,0.998266577720642,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5cLnOD2gnL0,2022-12-15,255.0,10.0,2825.0,-0.9931852221488952,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MtZ8sC9uO2c,2021-12-09,286.0,14.0,7321.0,0.9902052283287048,Sakshi,panchayat elections,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfhn75Il6go,2023-04-03,312.0,3.0,3721.0,-0.9629538655281068,TV5,panchayat elections,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
m_YIlGKI0CY,2021-02-15,2430.0,13.0,9374.0,0.9940862655639648,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zJK-ZQCDMg8,2023-01-03,194.0,34.0,38011.0,0.9828705191612244,TV9,panchayat elections,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2K2wUgo4soo,2021-02-17,115.0,0.0,556.0,0.9980239868164062,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6SB3KP_pVtM,2022-10-22,245.0,6.0,2397.0,-0.9993632435798644,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ycYDE2pK7ao,2023-04-04,247.0,0.0,762.0,-0.998522937297821,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ng8LpnWpo-I,2023-03-31,261.0,1.0,341.0,0.998210310935974,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-bUisgjZgA0,2023-02-10,265.0,6.0,661.0,-0.9868826270103456,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w8u6CltDkCQ,2023-03-26,135.0,1.0,1245.0,-0.9619439244270324,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1Y3A2J-TDY,2023-01-03,340.0,3.0,1116.0,-0.997140645980835,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6UoqcpYqsJM,2021-02-21,260.0,2.0,3335.0,0.996848165988922,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7wtRbci0AkE,2022-08-26,362.0,3.0,3617.0,-0.9979719519615172,TV5,panchayat elections,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6hax2QxxFuk,2023-04-12,177.0,1.0,303.0,0.996966540813446,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qQAqdwTBA6M,2021-02-20,56.0,0.0,1890.0,0.9987481832504272,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p9cJ5w4WJe8,2021-02-21,168.0,0.0,2913.0,0.9982728958129884,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQ5EKK2JMPc,2023-03-07,150.0,0.0,1368.0,-0.9908609390258788,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4izQawt0tvo,2021-02-18,221.0,0.0,1245.0,0.9976829290390016,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q7AyrQuHa5s,2021-02-21,157.0,1.0,2541.0,0.9969013929367064,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oY8hrzqDO7A,2022-11-21,212.0,0.0,592.0,0.9839238524436952,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lZRomNqasFE,2023-04-01,265.0,0.0,738.0,-0.9978784322738647,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ApwKFvDQ4w4,2023-03-16,177.0,3.0,111553.0,-0.997632384300232,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
liEGRa_p05M,2021-02-13,907.0,1.0,4294.0,0.9976198077201844,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f7XLn_T37jI,2023-01-05,114.0,0.0,753.0,-0.9994258880615234,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
esNk1Sdo9-k,2021-02-17,284.0,0.0,3491.0,0.9946420192718506,Sakshi,panchayat elections,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
QqnRdGok-s8,2023-01-15,123.0,12.0,9384.0,0.995236873626709,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bM9vHsy8xqw,2022-08-30,95.0,0.0,910.0,-0.985753893852234,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2St6C-Yps4,2023-01-12,190.0,1.0,2584.0,0.9987391829490662,ABN,panchayat elections,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
fDu1mQ-WGOo,2021-02-21,121.0,0.0,741.0,0.9954202771186828,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nnEJJjaHMfo,2023-01-11,216.0,3.0,2176.0,0.9855201840400696,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qKCVUDFeRBU,2020-03-14,146.0,0.0,828.0,-0.9649703502655028,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POICrWvEUNg,2021-02-20,163.0,0.0,1185.0,0.9964858293533324,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g-nutBobkkY,2022-10-21,258.0,58.0,23609.0,-0.989534556865692,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1KKQa5vFGMI,2022-10-27,339.0,12.0,4094.0,-0.9986132383346558,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4X5LeLmcQI,2021-02-19,67.0,5.0,4294.0,0.9986439347267152,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cLZol8-JTSs,2023-01-02,135.0,3.0,1549.0,-0.99793940782547,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AePNVWcnOb8,2021-02-21,250.0,0.0,395.0,0.9926671385765076,Sakshi,panchayat elections,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
hKusMafwmMY,2021-02-21,291.0,0.0,3590.0,0.9955871105194092,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5c7dBnXZ_4,2022-12-19,135.0,1.0,1672.0,-0.9988945126533508,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diJoqRSZjDc,2022-10-17,75.0,0.0,2160.0,-0.9949321150779724,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LlhtEGli518,2022-11-03,332.0,6.0,1485.0,-0.991152822971344,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hzCG7N99Jtk,2023-01-17,296.0,2.0,3260.0,-0.9948374629020692,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ae8xDChJseY,2022-09-29,185.0,3.0,6361.0,-0.9985499978065492,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z5O3CutpeIo,2023-04-05,251.0,2.0,462.0,0.9977495074272156,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EJ2ZH5kXNXk,2023-03-27,220.0,35.0,41768.0,-0.9994010925292968,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bpIsF-1E0g,2023-02-28,328.0,0.0,224.0,-0.8711227178573608,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z2WPUkajtL0,2021-02-21,247.0,3.0,5821.0,0.9949499368667604,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHGAB0Jis4Q,2021-02-21,272.0,1.0,15505.0,0.9874677658081056,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ac33iiGHCWQ,2021-02-18,257.0,1.0,2583.0,0.997878909111023,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J4M8YGFYO2g,2023-01-26,127.0,0.0,725.0,0.9947839379310608,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bBDHleBgW8o,2021-02-21,237.0,1.0,3035.0,0.9967656135559082,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YZWpjIsYOlo,2022-12-17,356.0,25.0,9992.0,-0.999125063419342,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7CQfttny3yo,2021-02-21,280.0,0.0,3322.0,0.9951071739196776,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p30TQumf6nc,2021-03-06,325.0,134.0,33012.0,-0.9985924363136292,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mT0HS7aRa18,2021-02-17,200.0,0.0,2496.0,0.994539201259613,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XXiMmA-hh7A,2023-02-09,72.0,2.0,4051.0,-0.99773371219635,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9lcYlpPAMyM,2020-03-15,339.0,3.0,1856.0,-0.998660922050476,Sakshi,panchayat elections,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
RBYXpMEUGtI,2021-02-21,201.0,0.0,802.0,0.9958101511001588,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HySTgPcRpio,2021-02-21,259.0,0.0,959.0,0.9974258542060852,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8CVnqtiK5EY,2022-08-24,166.0,0.0,2106.0,-0.9984669089317322,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dvuW0J4GJPc,2021-02-17,225.0,0.0,1918.0,0.9953662157058716,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGbRV6-q7pE,2021-02-21,184.0,1.0,1568.0,0.9008117914199828,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P9W6EJj3zXc,2023-04-17,227.0,4.0,3283.0,0.9980192184448242,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QUwD9hlNf8U,2023-01-06,260.0,1.0,1237.0,-0.9836941361427308,ABN,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ULaw4NIwEw,2021-02-21,266.0,3.0,6673.0,-0.9962509274482728,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCJkDm4D5XE,2021-02-17,175.0,0.0,912.0,0.9974604845046996,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bHzIvW_cKlg,2022-10-10,228.0,0.0,1959.0,-0.9993703961372375,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7Ft9fucUHso,2022-11-26,352.0,21.0,24390.0,-0.913604497909546,TV5,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ab2-Ue8CDHc,2022-11-30,180.0,4.0,2207.0,-0.9992471933364868,TV9,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mJcQ-5nS3Is,2020-03-11,176.0,0.0,2049.0,-0.9958243370056152,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATSmXdKYm-8,2022-11-01,265.0,0.0,544.0,0.9976723790168762,TV5,panchayat elections,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1Ykhy17QfDo,2021-02-15,267.0,2.0,2518.0,0.9796199202537536,Sakshi,panchayat elections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
