ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,kodur.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,rajahmundry_rural.png,visakapatnam.png,eluru.png,venkat_krishna.png,palakollu.png,gudivada.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,vijayawada_east.png,hindupur_l.png,nandyal_l.png,paderu.png,nandikotkur.png,vizianagaram.png,sambasivarao.png,tekkali.png,jammalamadugu.png
B_dePWPIqWs,2023-02-08,408.0,2.0,1248.0,-0.9923721551895142,TV5,gorantla ,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WdG8EJPkTzc,2023-04-14,72.0,4.0,973.0,-0.9991154074668884,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u_UfG2PUvUA,2022-08-28,305.0,34.0,10596.0,0.9928457140922546,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-07wO-W9I-g,2023-01-03,116.0,73.0,36678.0,0.9747490882873536,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kizlHnzUJ2w,2023-04-15,131.0,1.0,323.0,0.9907494187355042,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Hk-g9Bzi0E,2023-04-19,70.0,0.0,1887.0,-0.9910596013069152,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l48wECnKYYg,2023-03-03,294.0,2.0,4080.0,0.9887323379516602,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8sRs0bHnaEA,2022-10-18,291.0,4.0,4685.0,0.9983772039413452,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EaFL1jTEv0U,2022-12-31,239.0,2.0,36144.0,-0.9927859902381896,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VML5aJEMHTA,2022-11-26,69.0,1.0,442.0,-0.997885763645172,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLa4jiaWKdo,2023-01-22,55.0,1.0,522.0,-0.9981879591941832,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iZg3l3fGOaI,2023-02-07,78.0,16.0,2883.0,0.9971430897712708,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5sWj7jxiWiI,2022-09-16,422.0,0.0,2350.0,-0.9933890104293824,TV5,gorantla ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
svaXqAycD6c,2023-01-14,303.0,1.0,754.0,0.9985604882240297,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V9dmoVop3Uk,2022-02-17,299.0,28.0,11110.0,-0.9845387935638428,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lt7PUzOSZzw,2022-11-30,134.0,2.0,879.0,0.994592010974884,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YVTgc2kaLXw,2023-02-25,149.0,152.0,59598.0,-0.998036563396454,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmPO2yOyUbM,2022-08-29,115.0,3.0,4282.0,0.997026264667511,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RK5JxCFpmgo,2022-12-24,199.0,2.0,38466.0,0.9983845949172974,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9k3QeVd-pZo,2022-09-09,42898.0,5.0,83052.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puUo4N9V4EY,2023-04-11,114.0,1.0,8725.0,-0.9972756505012512,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jR7QoBA7tu0,2021-02-21,272.0,0.0,858.0,0.9982012510299684,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SnfOD-eMUIY,2023-02-13,249.0,0.0,1248.0,-0.9926894307136536,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_cyP2YKC6A,2023-04-12,172.0,1.0,1013.0,0.9791864156723022,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
znv9msd-RTs,2022-10-11,375.0,2.0,3649.0,0.9649925827980042,ABN,gorantla ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ymBCj8TP0fE,2022-09-11,1786.0,32.0,21620.0,-0.998015284538269,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W-Y1QUebYOM,2023-03-31,337.0,1.0,2294.0,-0.9984708428382874,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Npv3XST_hic,2022-08-18,296.0,136.0,51302.0,-0.9984546899795532,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RBf8kT_gtKA,2023-03-01,298.0,34.0,10879.0,-0.9934897422790528,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pxDD4VmHmX8,2022-11-07,257.0,1.0,339.0,0.9941965341567992,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h6kryy10wes,2023-02-26,152.0,14.0,17557.0,-0.9772518873214722,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fDquQ5Wyv_s,2022-09-07,18135.0,20.0,50176.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T8Ja42le_aw,2022-10-13,355.0,0.0,476.0,0.9772788882255554,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QAlCpAlP8rM,2022-11-27,176.0,1.0,684.0,-0.9975969195365906,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-NfsZDb9KrU,2023-03-23,195.0,18.0,10995.0,-0.9973503351211548,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M7VAoZBNsd0,2023-03-26,90.0,117.0,167040.0,-0.9949671626091005,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glVwax11g3o,2023-01-05,79.0,11.0,15256.0,-0.9969105124473572,TV9,gorantla ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pHCslFx-BBo,2022-12-05,133.0,0.0,835.0,0.9891173243522644,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h1D-s9Zreto,2022-12-07,184.0,11.0,3277.0,0.998729646205902,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8pMAeLI15A,2022-12-21,169.0,22.0,1997.0,0.9966498017311096,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8-2davlqnvs,2022-09-27,145.0,38.0,10124.0,0.9975445866584778,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2Bax0EPEpRo,2022-09-28,19465.0,19.0,57642.0,0.9937931299209596,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2AjksAtDCs,2022-06-20,93.0,1.0,3435.0,0.9977549910545348,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zS7U9EHSvRw,2022-09-11,195.0,37.0,22692.0,-0.9962087869644164,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNT_8Kba02I,2023-03-19,325.0,54.0,39944.0,-0.9915397763252258,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ppUwBbhC7c8,2022-12-05,457.0,3.0,3085.0,0.9798453450202942,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DT6hma3UnpM,2023-03-19,275.0,7.0,14966.0,0.9963365793228148,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YpXsMYRBqi0,2022-11-18,228.0,3.0,33617.0,-0.9658622145652772,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7UbGBG4FtM0,2023-03-02,172.0,16.0,33068.0,-0.9963544607162476,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leTBECh7ZHM,2022-12-17,183.0,0.0,1661.0,-0.997718095779419,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OeOg-9MWbfs,2022-10-07,280.0,105.0,29477.0,-0.9387742877006532,TV5,gorantla ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZAabKwROTDg,2023-03-28,155.0,1.0,591.0,-0.9991581439971924,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rC-gKkhhhzI,2023-03-23,278.0,0.0,882.0,0.993059515953064,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpaRd8iPsG4,2023-03-19,530.0,24.0,22626.0,-0.9965083003044128,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imetWnobSNA,2023-01-12,59.0,26.0,12860.0,0.9982251524925232,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_4QptnTNTJQ,2022-10-27,235.0,17.0,21441.0,-0.9989612102508544,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2R5hjtvpYRw,2022-10-02,42895.0,10.0,87509.0,0.9937931299209596,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10U9QnWwsl0,2022-04-18,156.0,37.0,44084.0,0.9987517595291138,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QsXc47AAlXI,2023-03-23,61.0,6.0,16590.0,-0.9984527826309204,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aDPHa-GZ7h0,2023-02-27,154.0,1.0,372.0,-0.9977706670761108,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JwFV4L2P3mI,2023-02-21,175.0,13.0,8393.0,-0.9964872598648072,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8V9y19cen4,2023-03-24,85.0,10.0,5781.0,-0.9980789422988892,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u_oK5d9fLcQ,2022-11-19,71.0,0.0,1373.0,-0.9980265498161316,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clbqeVrmtdI,2023-03-28,59.0,0.0,402.0,-0.9987830519676208,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xxBCVvxrY6s,2023-03-31,300.0,4.0,2264.0,-0.9883412718772888,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2H1APFJzPdc,2022-09-04,22138.0,7.0,31914.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y2uU5QoGMN0,2023-04-15,111.0,0.0,815.0,0.998695433139801,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ldgdfWHI1GI,2022-12-14,265.0,2.0,3900.0,-0.999294638633728,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XSqZ9SEIjrI,2022-08-10,487.0,303.0,115338.0,0.9972506165504456,Sakshi,gorantla ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mv_GoAGYiiI,2023-03-23,96.0,92.0,313582.0,-0.9931111335754396,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MHl02YF4PRw,2023-03-11,77.0,0.0,329.0,0.9968359470367432,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xqByr60i7JE,2022-12-06,225.0,15.0,15289.0,0.9969413876533508,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1FllyDDtIoM,2022-12-29,325.0,2.0,1637.0,-0.9977543950080872,ABN,gorantla ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fRRm089tQPo,2022-09-13,75.0,18.0,9678.0,0.997570812702179,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6sFKRKjy0q4,2023-02-01,49.0,0.0,2637.0,-0.9973040819168092,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,gorantla ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lJFz5OQaNiw,2023-01-24,285.0,4.0,1557.0,-0.9989866614341736,ABN,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a-iO9E48jG8,2022-12-08,264.0,1.0,3212.0,0.9983901977539062,TV9,gorantla ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M9WigKlQP-U,2022-09-21,264.0,2.0,4697.0,-0.9993921518325806,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uaHnNgDbshI,2022-09-22,375.0,58.0,52083.0,0.9941258430480956,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A1itX4tNWSM,2023-01-20,170.0,0.0,1436.0,-0.9976840019226074,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhNpgsun6eA,2022-11-27,38.0,2.0,1838.0,-0.9955589771270752,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hjf5hvmzP_s,2022-09-22,28285.0,14.0,106257.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s4Y3v48Tqfg,2023-04-20,102.0,33.0,3452.0,-0.9877290725708008,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mddPm2vFFfU,2022-12-07,159.0,6.0,2950.0,0.9545135498046876,Sakshi,gorantla ,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
cHPfRdE9FiI,2023-02-06,320.0,0.0,606.0,0.9927757978439332,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
qtkiQQS_56M,2022-08-10,351.0,222.0,86560.0,0.997510552406311,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pJUrB65mBv8,2022-08-09,251.0,18.0,8215.0,-0.9823679327964784,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
QHF19dOjMQY,2023-03-03,186.0,45.0,8045.0,0.993599534034729,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hKusMafwmMY,2021-02-21,291.0,0.0,3590.0,0.9955871105194092,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W7lnEJPOpaA,2022-08-30,160.0,4.0,2963.0,-0.9932416677474976,TV5,gorantla ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uS_oS9h_tAI,2022-08-19,360.0,25.0,5522.0,-0.9988940358161926,Sakshi,gorantla ,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ab48PYmESrI,2022-09-19,348.0,28.0,24659.0,-0.9988176226615906,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChnvFhxGQb4,2023-03-07,150.0,4.0,2412.0,-0.9991925358772278,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nl0or9qP668,2023-02-06,205.0,0.0,928.0,-0.999289870262146,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dHGj2MavTsw,2023-03-02,175.0,3.0,567.0,0.99305659532547,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LT6rabZ5UCU,2022-11-07,140.0,2.0,2397.0,0.996435523033142,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EmHgT5nafiY,2023-01-16,74.0,0.0,837.0,-0.9976457953453064,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7bpIsF-1E0g,2023-02-28,328.0,0.0,224.0,-0.8711227178573608,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tM360Sb0Fb4,2022-10-29,175.0,3.0,569.0,-0.9979052543640136,ABN,gorantla ,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OWLL4OFacIw,2022-09-30,42899.0,5.0,39986.0,0.9937931299209596,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UYPPTWJ_KGY,2022-11-10,59.0,0.0,627.0,0.9964279532432556,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
juVNE49PG78,2023-02-02,59.0,0.0,292.0,0.9987699389457704,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BVv6Ifdcs_0,2023-01-20,325.0,78.0,118694.0,-0.9832434058189392,ABN,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dKXhqnDssCs,2022-08-19,251.0,25.0,9382.0,0.9963808655738832,Sakshi,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9x4JboNkAlU,2022-08-26,4260.0,0.0,7440.0,0.9975009560585022,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4KRlLQl2sfI,2022-12-07,249.0,24.0,6460.0,0.9966666102409364,TV9,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZhoazAMAoM0,2022-08-26,28693.0,21.0,92299.0,0.9935275912284852,TV5,gorantla ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
