ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,penukonda.png,vizianagaram_.png,thamballapalle.png,amalapuram.png,Srungavarapukota.png,kodur.png,srikakulam_.png,venkatagiri.png,guntur_east.png,alur.png,vishakapatnam_west.png,undi.png,kakinada.png,eluru.png,venkat_krishna.png,palakollu.png,kondapi.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,sarvepalli.png,kalayan_durg.png,pedana.png,kaikuluru.png,madugula.png,sattenapalli.png,Etcherla.png,Venkata_Mahesh.png,vizianagaram.png,tekkali.png
A2AjksAtDCs,2022-06-20,93.0,1.0,3435.0,0.9977549910545348,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
xRompO5NQdY,2023-03-12,35235.0,5.0,17350.0,0.9912583231925964,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDwjtWpBQ84,2022-10-18,200.0,13.0,3448.0,-0.9932861924171448,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
utphAZuEdzA,2023-02-27,708.0,2.0,2481.0,0.9946552515029908,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z2eOOcsgFkY,2023-04-19,201.0,3.0,15931.0,0.998524010181427,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XZwu-NLlVt0,2023-03-09,69.0,4.0,8685.0,0.998083233833313,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s6HEETLBALE,2022-11-05,11190.0,11.0,27985.0,0.991609513759613,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDFIsZCXZ7I,2022-10-14,209.0,21.0,12122.0,-0.9882481694221495,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TH8Yx3llZiU,2022-12-15,483.0,5.0,1441.0,-0.9970273375511168,Sakshi,jogi ramesh ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
ZAabKwROTDg,2023-03-28,155.0,1.0,591.0,-0.9991581439971924,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F6EFFYeUjL8,2022-09-22,1750.0,9.0,7530.0,0.9906793236732484,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02J3LVkYIOc,2020-03-07,384.0,4.0,1038.0,-0.9944968819618224,Sakshi,jogi ramesh ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-OMwtElPtO8,2023-01-09,142.0,0.0,1728.0,0.9953286647796632,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NkrOF9XCFrU,2023-02-21,305.0,3.0,826.0,0.9764021635055542,TV9,jogi ramesh ,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nC4JCaiGORM,2023-01-08,303.0,18.0,2285.0,-0.9994463324546814,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6UoqcpYqsJM,2021-02-21,260.0,2.0,3335.0,0.996848165988922,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ArP9eWX3mEI,2022-10-19,42896.0,18.0,73185.0,-0.9979307651519777,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cQopDyGMHsA,2023-03-23,107.0,531.0,164884.0,-0.991781771183014,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AjdTo-D1MPc,2022-09-13,4998.0,4.0,9310.0,0.991609513759613,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iD0-ITz5QWs,2022-05-28,110.0,351.0,118148.0,0.9972457885742188,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G4gV_Pirp4k,2022-12-19,192.0,116.0,17117.0,-0.9934244155883788,Sakshi,jogi ramesh ,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
yat8O7l8OPQ,2022-07-09,271.0,0.0,1387.0,-0.9882149696350098,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cf9x7f4grto,2022-12-09,62.0,2.0,2293.0,0.9847965240478516,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TT6LcM1EKkM,2022-12-10,268.0,12.0,10764.0,-0.9978103041648864,Sakshi,jogi ramesh ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
6Dk3y1q35wY,2022-09-14,70.0,3.0,3297.0,-0.9931600093841552,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E7yZCu_hIJ8,2022-04-19,196.0,19.0,110186.0,0.9896586537361144,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0
5UyDNdnkVYo,2022-11-27,204.0,0.0,1028.0,0.9983755350112916,TV9,jogi ramesh ,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kR7tUfD_JP0,2023-03-12,266.0,9.0,1627.0,-0.9993366599082948,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1iPmm8v2wQ,2022-12-13,83.0,3.0,609.0,0.9939168095588684,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GxpDqDdOdig,2020-03-07,140.0,3.0,663.0,-0.9900952577590942,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
nnEJJjaHMfo,2023-01-11,216.0,3.0,2176.0,0.9855201840400696,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VO_SjPmJtE8,2023-03-12,120.0,1.0,2088.0,0.9792399406433104,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6xk87X2VAg,2023-02-15,345.0,1.0,3239.0,-0.992804229259491,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
sXGIeLxXP34,2023-01-05,347.0,3.0,2202.0,-0.9902572631835938,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VBEK7nUHTNE,2022-05-17,423.0,3.0,10923.0,0.9914323091506958,Sakshi,jogi ramesh ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aq3Lno54eLo,2022-11-23,275.0,40.0,4149.0,0.9968563318252563,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7ZUwfs-VbIc,2023-03-12,647.0,5.0,1696.0,0.9983317255973816,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ew8UIVvBGFU,2022-12-21,303.0,2.0,2553.0,0.9982833862304688,TV9,jogi ramesh ,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
KOnRqlJ2IqY,2023-04-03,72.0,3.0,1501.0,-0.9945610165596008,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbSsT3CCDlE,2022-09-30,88.0,446.0,298105.0,-0.9993919134140016,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44kJrthuHY8,2022-11-27,247.0,0.0,1055.0,-0.9987267851829528,TV9,jogi ramesh ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hlyz5vmqQn0,2023-04-19,275.0,0.0,1271.0,-0.993196964263916,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNqI5tGFEUU,2023-03-19,178.0,5.0,14139.0,-0.9981539845466614,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jk5vKYT2V2s,2022-10-27,163.0,2.0,289.0,-0.9955127835273744,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G8hv0VvjNuE,2022-10-18,260.0,6.0,3064.0,-0.998242974281311,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcp3H_M-2g4,2023-03-23,134.0,80.0,21134.0,-0.9984893798828124,Sakshi,jogi ramesh ,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-rvokecTCuM,2022-11-13,1840.0,57.0,13125.0,0.991609513759613,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qm5x4XAOa5s,2023-03-22,288.0,9.0,7166.0,-0.996364951133728,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GoinY7Dfww8,2023-04-18,132.0,22.0,7718.0,-0.9989681243896484,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sJ_PcXJPTMM,2022-01-14,232.0,28.0,9262.0,0.9983591437339784,Sakshi,jogi ramesh ,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7K27eWW514k,2022-11-19,331.0,1.0,3583.0,-0.9882583618164062,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGbRV6-q7pE,2021-02-21,184.0,1.0,1568.0,0.9008117914199828,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k0im-T3jyGM,2020-03-16,842.0,8.0,7686.0,-0.99457448720932,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9bBKx33hi1k,2023-04-19,714.0,3.0,1718.0,0.994498074054718,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
my1bQV6f83E,2022-09-24,198.0,17.0,2437.0,-0.9972538352012634,Sakshi,jogi ramesh ,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2h6i7PE6ZwI,2022-09-01,257.0,0.0,3376.0,0.993144392967224,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Fy7VT_HW6M,2023-03-05,144.0,8.0,18435.0,0.99337899684906,TV9,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R0VoFB4jhNo,2023-04-18,266.0,12.0,2459.0,-0.9978049397468568,TV9,jogi ramesh ,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
UvD7Go3TkU0,2023-03-31,263.0,2.0,2239.0,-0.9946556091308594,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDzM_gJOlo4,2023-04-19,395.0,15.0,3154.0,0.9896001815795898,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zLcDvg1lPuo,2023-02-12,280.0,11.0,3244.0,-0.9974415302276612,ABN,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNKIH7S_iMI,2023-04-09,318.0,0.0,614.0,0.9981339573860168,TV5,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wdyS4c5OZOs,2020-03-03,1054.0,1.0,1005.0,-0.9994563460350036,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E_-Wxh7stjM,2023-01-05,671.0,21.0,6725.0,-0.9951395988464355,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J8tMjSW7hro,2022-06-22,1304.0,28.0,12460.0,0.9946891069412231,Sakshi,jogi ramesh ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
