ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,gandhar_nellore.png,vizianagaram_.png,machillipatnam.png,kodur.png,venkatagiri.png,alur.png,rajinikanth.png,myudukur.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,Venkata_Mahesh.png,nandikotkur.png,tekkali.png
bVwbEzbRML8,2023-02-26,142.0,0.0,3970.0,-0.9987282156944276,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z-IfLN4cVa8,2023-02-24,215.0,2.0,1131.0,-0.9917245507240297,TV9,Preethi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
e-yDaekneNU,2022-08-30,80.0,0.0,5021.0,0.9969810843467712,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7cVMiva2qyc,2022-10-01,201.0,0.0,885.0,0.9965656399726868,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dI1R0gIU4v4,2022-11-22,220.0,3.0,34300.0,-0.9954896569252014,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lNGXPSGXVDg,2022-12-22,229.0,1.0,69964.0,-0.9928659200668336,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ijKVWyBVL7M,2023-03-01,75.0,27.0,53808.0,0.9835018515586852,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
b8V9y19cen4,2023-03-24,85.0,10.0,5781.0,-0.9980789422988892,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ghROnGGxbN4,2023-02-24,203.0,0.0,994.0,-0.9975403547286988,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AwyKvEKkAsQ,2023-02-28,206.0,43.0,46677.0,0.9923003911972046,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qIi9rQiwDgw,2023-02-27,202.0,3.0,1786.0,0.9965054988861084,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AN5kT9GV2nU,2023-03-21,55.0,27.0,27557.0,-0.998808741569519,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EK-2ocgddZ4,2021-09-25,44.0,9.0,4824.0,0.993913471698761,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
v2wMqrEyD_E,2023-03-10,302.0,0.0,351.0,-0.9924554824829102,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2skj5LHwT7c,2023-02-25,35.0,6.0,3423.0,-0.988565981388092,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i7mYk_XT5YM,2023-02-27,74.0,3.0,2372.0,-0.9982740879058838,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAj-kraRS-k,2023-02-26,188.0,8.0,49721.0,-0.9816775918006896,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CvdG2MqCCs8,2022-12-13,304.0,2.0,2233.0,-0.9974374771118164,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kzZbfzjV_iA,2023-02-27,117.0,4.0,14843.0,0.9927170276641846,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mwQCTgwKH9Q,2023-03-06,280.0,0.0,1264.0,-0.9991912245750428,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fFODr0jIQIE,2023-02-28,67.0,0.0,611.0,-0.9927917718887328,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knlP5iLSPV4,2023-02-27,92.0,20.0,51545.0,-0.9970748424530028,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r3Th1fnMzgI,2023-02-27,662.0,21.0,46310.0,-0.9933037161827089,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ritoy4Ysg4g,2023-03-14,59.0,41.0,20501.0,0.9887276887893676,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
O_8cOA6nkek,2023-03-02,186.0,3.0,1652.0,-0.997080385684967,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mD_RAZsqo9o,2021-10-29,238.0,13.0,2720.0,0.9910227060317992,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bQCrM69hjvM,2023-03-24,272.0,1.0,768.0,-0.987585186958313,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mE5SnvicaEY,2023-02-27,270.0,11.0,35572.0,0.9743067622184752,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AswcjfI4BQQ,2023-01-28,275.0,3.0,6139.0,0.9961950778961182,TV5,Preethi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JaLDZp08whg,2023-03-06,113.0,0.0,545.0,-0.9984026551246644,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iJgeTHJKGuY,2023-02-26,260.0,6.0,16211.0,0.994279146194458,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbhBi37F1K8,2022-12-05,208.0,8.0,9539.0,-0.9971676468849182,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SK0kGNDs3-4,2023-02-24,402.0,45.0,49774.0,0.96429705619812,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cwfz7T0o9uk,2023-02-24,1497.0,3.0,162067.0,0.9952318072319032,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wiWy3lgYN6A,2023-02-27,293.0,0.0,2523.0,-0.998917818069458,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ObXAa7E40BU,2023-02-26,185.0,2.0,6324.0,-0.9977782368659972,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vzesHl7uAJU,2023-02-27,192.0,20.0,53376.0,-0.9958707690238952,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fxxBflphSNw,2023-02-25,404.0,39.0,33781.0,-0.9666855335235596,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kh8GAlBOx4Q,2022-03-15,186.0,139.0,24880.0,-0.9959860444068908,Sakshi,Preethi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CZZpcUcVRkQ,2023-02-23,108.0,0.0,545.0,-0.994053065776825,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hM5fdtEbe7I,2023-03-02,499.0,59.0,69901.0,0.7647281289100647,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1pSnqT4RU4,2023-02-27,188.0,1.0,2176.0,-0.9932591915130616,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FgqRpFSG4kY,2023-02-27,115.0,7.0,6279.0,-0.9930290579795836,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oc5017bqyS4,2022-12-08,166.0,0.0,1568.0,-0.9976115226745604,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ljz1UEZ1rD0,2022-03-07,345.0,33.0,6017.0,0.991495966911316,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E0DFPW0Bytw,2023-03-04,52.0,0.0,1601.0,0.9962536096572876,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dHGj2MavTsw,2023-03-02,175.0,3.0,567.0,0.99305659532547,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qsrpFtl8BTw,2021-08-11,308.0,18.0,5103.0,0.998386025428772,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95bItalXhyI,2023-04-02,99.0,0.0,796.0,0.9969003200531006,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emAjd1R5gU0,2023-02-08,128.0,1.0,1159.0,-0.9946969747543336,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k6IwObEvdvo,2023-02-26,768.0,13.0,6772.0,0.9900174736976624,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
z8mvFGBowPY,2023-02-23,206.0,1.0,17554.0,-0.9982538819313048,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qNAjow0hR64,2022-12-03,190.0,7.0,2051.0,0.9979835748672484,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qoFtB9P3ifg,2023-03-07,197.0,2.0,4040.0,-0.9748924970626832,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AwqCyP-1cRs,2023-02-26,153.0,0.0,1553.0,-0.9983742237091064,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3SCUfX10k2o,2023-02-26,4230.0,1.0,37264.0,-0.7562610507011414,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n5pHdkvlxWE,2023-01-02,134.0,15.0,1707.0,0.9961515069007874,Sakshi,Preethi,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tM360Sb0Fb4,2022-10-29,175.0,3.0,569.0,-0.9979052543640136,ABN,Preethi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SHGAB0Jis4Q,2021-02-21,272.0,1.0,15505.0,0.9874677658081056,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aW7-GD-fMgk,2022-08-30,234.0,0.0,2088.0,-0.9659352898597716,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X9QNhE2HiEc,2022-12-27,195.0,5.0,3338.0,0.9944203495979308,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pvLqZroke-s,2022-10-26,109.0,0.0,627.0,-0.9984939098358154,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P8U2i9ToI_c,2022-09-01,85.0,2.0,1565.0,-0.9756851196289062,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mXCsTjblKYQ,2022-09-23,395.0,34.0,28592.0,-0.997471570968628,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-_84ahDLvdM,2023-03-31,75.0,0.0,451.0,-0.9961405396461488,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p1Y_-6GcOfs,2022-11-27,212.0,4.0,1762.0,-0.9862337112426758,TV9,Preethi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
l93utsQHRaA,2023-02-26,298.0,90.0,228602.0,-0.9994530081748962,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H9JDLCK9nVs,2022-10-08,551.0,0.0,1078.0,-0.998457670211792,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hc1AwTzO6bw,2021-06-30,327.0,15.0,3117.0,0.9969496130943298,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9BH-vpte5nE,2022-11-02,280.0,0.0,905.0,-0.9955745935440063,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kH6uTYlUIMY,2023-03-06,166.0,0.0,600.0,-0.9974379539489746,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UsTjUHhUzu4,2023-02-27,83.0,17.0,49749.0,-0.9975318908691406,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HM85XkwTt1w,2022-12-02,398.0,2.0,2505.0,-0.9984951019287108,TV5,Preethi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
WgeZtZBUZeU,2022-11-24,213.0,1.0,1240.0,-0.99464213848114,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iKhEJC5sOZM,2022-11-20,21.0,1.0,790.0,-0.9978235960006714,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dUspmUO4FeY,2022-10-28,80.0,0.0,783.0,0.9978669285774232,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kv0iNeUXqVc,2023-04-04,110.0,8.0,2622.0,0.998063027858734,TV5,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWbyBCPlOCs,2023-03-06,8945.0,1.0,9095.0,0.9942734837532043,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UDlWGQd2ipw,2023-02-26,147.0,20.0,30677.0,-0.9925627112388612,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vz-xtPH-LOE,2021-02-15,183.0,0.0,1190.0,0.9968411922454834,Sakshi,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s5MIhHlQhcU,2022-12-30,197.0,6.0,97073.0,-0.9917207956314088,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wksbi7X2tnM,2023-02-25,124.0,1.0,2664.0,0.998551070690155,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IjA9LOBk_uA,2023-02-23,171.0,2.0,547.0,-0.9970515966415404,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n3WBVgTtYXQ,2023-02-24,263.0,13.0,3217.0,-0.9978315234184264,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_HSg397jiHQ,2023-02-24,111.0,3.0,13834.0,0.9974954724311828,TV9,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y0BFB9wTjcE,2023-02-25,449.0,58.0,100044.0,-0.9925518035888672,ABN,Preethi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
