ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,banaganapalle.png,penukonda.png,vizianagaram_.png,gannavaram_vamsi.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,srikakulam_.png,venkatagiri.png,urvakonda.png,Advocate _Sravan Kumar.png,alur.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,puthalapattu.png,tadikonda.png,eluru.png,venkat_krishna.png,palakollu.png,cheepurupali.png,penamaluru.png,myudukur.png,Rajam.png,pulivendula.png,kanigiri.png,vinukonda.png,kalayan_durg.png,kaikuluru.png,murthy.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,bhimavaram.png,pamarru.png,nandikotkur.png,vizianagaram.png,tadepalligudem.png,sambasivarao.png,tekkali.png,kadiri.png,denduluru.png,pawan.png,Narasannapeta.png
homTj4-pfXo,2022-08-06,317.0,9.0,4605.0,0.9971670508384703,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dOtcPpAfSMw,2023-01-06,467.0,2.0,3214.0,-0.9975138902664183,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xDKKfqGdKj8,2022-11-03,85.0,2.0,1134.0,-0.9991697072982788,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dJVSsvmRSLo,2022-10-17,186.0,0.0,1483.0,-0.9909432530403136,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hfsS_6h6y4g,2022-09-25,242.0,92.0,123446.0,0.9962523579597472,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wIvh2hOvZn4,2022-09-23,293.0,3.0,5820.0,-0.9985355138778688,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j7iSB6Fe_eU,2022-09-20,231.0,0.0,974.0,-0.9957990050315856,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K0FOorXHZbc,2023-01-31,124.0,45.0,31016.0,-0.9949570298194884,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6U8iiqmc12k,2023-01-02,71.0,0.0,1043.0,-0.998105764389038,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InML2Sl1ifg,2023-01-25,143.0,0.0,1436.0,-0.9972649812698364,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIXvO8J84b0,2022-03-03,285.0,7.0,3148.0,0.9967080354690552,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xDzToiNNTO4,2022-08-24,110.0,0.0,247.0,-0.9991766810417176,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FR9smG1e944,2022-08-21,82.0,21.0,26090.0,-0.9979658126831056,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XA94mYt-BBY,2022-10-28,120.0,4.0,2210.0,-0.9973697662353516,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b5_3uYIfH_g,2022-11-22,140.0,3.0,2356.0,-0.9989640712738036,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
s9zTXw48nYc,2022-11-28,350.0,1.0,1557.0,-0.994214117527008,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
_w4lFAmueMQ,2022-11-12,170.0,2.0,2757.0,-0.9980206489562988,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNfJl0k7VAU,2023-02-10,329.0,1.0,1380.0,-0.9938207268714904,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PQFBLP9FaGI,2022-10-21,77.0,0.0,1035.0,-0.9926539659500122,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GxOcNEG21Ig,2022-11-23,290.0,3.0,1269.0,-0.9983034133911132,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xRLvDgqujJs,2022-10-17,342.0,1.0,1592.0,-0.9937623143196106,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7_arlAn8GQ,2023-01-02,356.0,3.0,1754.0,-0.9981622099876404,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3KQjNJyZCc,2023-01-13,321.0,7.0,4324.0,-0.9915278553962708,Sakshi,tdp leaders arrest,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPmd274IDc8,2022-09-03,75.0,0.0,1208.0,0.9865325689315796,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y7f7rT7yfU0,2023-01-02,136.0,127.0,63956.0,-0.9980589747428894,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uOBPQKTVZhQ,2022-11-03,367.0,8.0,4500.0,-0.9994832277297974,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fD6vxRNzJM,2023-01-24,265.0,15.0,7682.0,-0.9858105778694152,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wBwIu61enE,2022-09-23,251.0,197.0,122678.0,-0.99847012758255,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JpUn3gzdiPo,2023-02-17,391.0,5.0,4390.0,-0.9979531764984132,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f6_v8JpgE58,2022-09-14,243.0,5.0,4458.0,-0.9966296553611756,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tgHDuIMB7Hw,2023-01-03,210.0,3.0,2539.0,-0.9993610978126526,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Oc3FC0MVBA,2023-01-05,205.0,4.0,4793.0,-0.9890612363815308,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aCiHMvdocXo,2022-11-10,314.0,4.0,1886.0,-0.9871680736541748,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-KXbhm42RUY,2022-12-17,344.0,3.0,4630.0,-0.9985289573669434,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tMSzbD6zrk4,2022-11-24,201.0,2.0,5338.0,-0.979030430316925,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a1DSx1XjuRI,2022-11-04,150.0,0.0,2286.0,-0.9992812275886536,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iM-UoCaMyB0,2022-12-14,184.0,2.0,1179.0,-0.9978433847427368,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ROMDNkHMjo8,2022-10-27,222.0,505.0,653199.0,-0.9990898370742798,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FnL4T-DqKXk,2023-01-05,265.0,1.0,2016.0,-0.999339759349823,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dfdMoQpyj5Q,2023-01-14,492.0,8.0,39446.0,-0.9678807854652404,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1geZyuKdHsY,2022-12-05,198.0,0.0,1866.0,-0.9972612857818604,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rb4nrgdBgm0,2022-09-15,324.0,4.0,4436.0,-0.9978528022766112,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FBc-Z7gtlR8,2022-09-03,320.0,6.0,2993.0,-0.9897776246070862,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EAYxKnhw6xU,2022-11-16,294.0,69.0,53287.0,0.978644609451294,TV5,tdp leaders arrest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
fR7PTZDeZNs,2023-01-07,313.0,7.0,4507.0,-0.9988592863082886,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KSQ8HENUuew,2023-01-27,110.0,13.0,8283.0,-0.9965066313743592,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x_ODAtUMi7w,2023-01-08,243.0,8.0,18106.0,-0.9974608421325684,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xki-9xce5Es,2022-10-28,74.0,0.0,507.0,-0.995817482471466,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERepo3GbjXY,2023-01-02,213.0,0.0,611.0,-0.9977787137031556,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aFOTO_kxnnc,2022-08-23,250.0,0.0,2756.0,-0.99466210603714,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QuMOvseJQd4,2022-11-30,343.0,12.0,3809.0,-0.9978964328765868,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GQ0WmfML7f8,2023-02-18,246.0,7.0,7580.0,-0.9980961680412292,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KfW8VcHJupk,2023-01-02,214.0,14.0,9238.0,-0.9988517761230468,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I-Q5OAx0YEM,2022-11-19,264.0,1.0,1776.0,-0.9847239255905152,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mobEkX3Cmco,2022-12-14,273.0,6.0,3284.0,-0.991241216659546,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MajmgiElj0U,2022-11-03,115.0,2.0,2265.0,-0.9972934126853944,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPdDlMg3Fmc,2023-01-02,85.0,0.0,4998.0,-0.9986421465873718,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238EPn0wfiY,2022-11-16,185.0,100.0,18274.0,-0.9924920201301576,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aFdzWcWZw5k,2022-11-28,169.0,0.0,1536.0,-0.9976701140403748,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MVg1Gz1glpM,2022-11-03,142.0,82.0,15577.0,-0.996077835559845,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nKibfCJRIQ8,2022-11-17,233.0,18.0,6401.0,-0.992312490940094,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PejlkTrnPpw,2022-11-28,324.0,5.0,6577.0,-0.998888909816742,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
zcbYJmvNPiY,2022-02-15,237.0,59.0,35191.0,-0.9982587695121764,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TE8CNpO0JSY,2022-11-03,228.0,2.0,7650.0,-0.99751877784729,TV5,tdp leaders arrest,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WTL1RtWoauw,2022-10-13,235.0,3.0,1187.0,-0.9990052580833436,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F4sKuiRDn1M,2023-01-31,295.0,3.0,1168.0,-0.998971700668335,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LMwRa1mFnZE,2022-11-23,80.0,1.0,3807.0,-0.9985594153404236,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bt6P10xietA,2022-11-27,181.0,7.0,10057.0,-0.9951777458190918,TV9,tdp leaders arrest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Va579DGMdqM,2022-09-18,175.0,299.0,81338.0,-0.9954148530960084,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JX-ZPYIsdYE,2022-10-13,175.0,1.0,2093.0,-0.9990346431732178,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OgzUfU0lLnk,2022-07-19,184.0,56.0,49829.0,-0.9979312419891356,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAAv--3PEvQ,2022-11-03,301.0,12.0,4890.0,-0.9868066906929016,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-XHXC48HTJ0,2023-01-27,180.0,3.0,737.0,-0.9994431138038636,ABN,tdp leaders arrest,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S5revg2w1pc,2022-07-21,102.0,1.0,1036.0,0.9886397123336792,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5jrrYbF6lIk,2022-12-20,320.0,14.0,5657.0,-0.9978370070457458,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PKEGxbDe0Fg,2022-11-03,62.0,1.0,692.0,-0.9989485144615172,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3z9fiBnv2FI,2022-09-21,133.0,50.0,26374.0,-0.9976499676704408,Sakshi,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bDFvoGFFfzE,2023-01-08,329.0,18.0,1380.0,-0.9993953704833984,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e2tNUR0ZTCw,2023-01-02,270.0,5.0,6585.0,-0.998521625995636,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uy0pZWaNUis,2022-12-19,160.0,1.0,1861.0,-0.9929583072662354,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R4q95ztvPkQ,2022-10-21,85.0,0.0,2998.0,-0.9973039627075196,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NqtYNnzm7_8,2023-02-17,324.0,5.0,2869.0,-0.9947497248649596,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hSUuSqmpQYE,2022-12-14,206.0,17.0,158953.0,-0.9985721111297609,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2RSMQtbKKOc,2022-10-16,175.0,0.0,3416.0,-0.9975728392601012,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fPmjBHt51E,2022-11-10,257.0,1.0,1295.0,0.9728217720985411,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pfZHPRYPa3o,2023-01-05,305.0,1.0,2219.0,-0.997738242149353,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nTk0iUnbT0g,2022-11-30,133.0,5.0,1785.0,0.994300127029419,TV9,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CmNYnjTxfAY,2023-01-16,266.0,24.0,40323.0,-0.990826427936554,ABN,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-Fhu_G27sJc,2022-11-17,293.0,4.0,2636.0,0.9938843846321106,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNSzq10TaUU,2022-11-30,75.0,1.0,7890.0,-0.9956556558609008,TV5,tdp leaders arrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
