ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,jaggayyapeta.png,kodur.png,kadapa_l.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,palakollu.png,myudukur.png,pulivendula.png,kanigiri.png,sarvepalli.png,kalayan_durg.png,kaikuluru.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,paturi_nagabhusnam.png,prathipadu_.png,nandyal_l.png,paderu.png,nandikotkur.png,tadepalligudem.png,tekkali.png,jammalamadugu.png,palakonda.png,Narasannapeta.png,tirupati_l2.png
6ApNuCUEgZQ,2022-09-20,308.0,0.0,629.0,-0.9979021549224854,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UKl6XltguB4,2023-01-05,399.0,1.0,679.0,0.9729127287864684,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ly-CnDcNqj8,2023-01-11,232.0,1.0,1737.0,-0.9896592497825624,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NkXHCW41PHc,2022-05-05,78.0,49.0,112251.0,0.9979122281074524,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NovykmfoZ-4,2021-02-21,140.0,0.0,972.0,0.9960917830467224,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M95OAMqk4qU,2023-02-17,99.0,0.0,882.0,-0.9981332421302797,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK05MXgfYto,2020-03-05,79.0,0.0,3906.0,0.9636370539665222,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qSdUkVIMg50,2021-09-06,136.0,2.0,10251.0,0.9886904954910278,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wy4Dq2WIYUk,2023-04-20,187.0,0.0,3042.0,-0.8407865166664124,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rhS81xN5aBU,2023-02-10,32.0,1.0,6448.0,0.9960837364196776,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QGh8u3j2voQ,2022-09-22,351.0,11.0,6918.0,-0.9958751797676086,TV5,ys vijayamma,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
J-7p5asrLsc,2023-02-13,228.0,3.0,2761.0,0.6560115218162537,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TgNcpWrj2mE,2023-03-01,75.0,1.0,798.0,0.990507960319519,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFPjK8Dn3b4,2023-04-18,321.0,24.0,45912.0,0.9623546600341796,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQ7R-WMU5Qc,2023-02-06,447.0,16.0,26666.0,-0.9978943467140198,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hjv_deoWzWo,2023-01-18,327.0,12.0,5819.0,0.9977787137031556,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNsXirm9bvI,2023-03-20,343.0,3.0,8862.0,-0.9811490774154664,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C_RD6fg3ExI,2022-08-29,158.0,5.0,8670.0,-0.9921116828918456,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Os5wdQPnt7M,2022-11-29,137.0,0.0,1554.0,-0.9983175992965698,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ndGqG4reF8Y,2022-10-06,78.0,27.0,6241.0,-0.9980383515357972,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9XkJChiMEA,2021-02-18,80.0,14.0,8833.0,0.9906907081604004,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907KESR1lEU,2022-09-27,159.0,10.0,1817.0,-0.9973827004432678,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cdCLen52YUM,2023-04-13,215.0,12.0,22039.0,-0.9944341778755188,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sk-2MM1hWQU,2023-03-10,289.0,54.0,68884.0,-0.9978183507919312,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFQXMIw0hZk,2023-02-07,137.0,1.0,606.0,0.9982081651687622,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XfkowWZ5nGE,2022-07-08,27018.0,89.0,573984.0,0.997871994972229,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zx_7FP7fLro,2021-02-20,239.0,0.0,846.0,0.997574269771576,Sakshi,ys vijayamma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sM81Enxy4Wc,2023-01-30,166.0,0.0,654.0,0.9982886910438538,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hbFOREkr7JU,2023-02-28,77.0,1.0,5934.0,0.9976661205291748,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9okv1t1M1pM,2023-04-07,179.0,6.0,2006.0,0.994648277759552,TV9,ys vijayamma,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEv954uCgH0,2022-12-08,259.0,0.0,3309.0,0.9982838034629822,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QPLuQuf955U,2021-09-22,257.0,3.0,1295.0,0.9987632036209106,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NEJAHN7nEYM,2022-06-12,223.0,253.0,101319.0,0.998362362384796,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5l61zG0e5M,2023-03-10,244.0,1.0,1326.0,0.9804739952087402,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sjESSBoQvFI,2023-04-15,275.0,0.0,449.0,0.998829424381256,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kll3anK1pW4,2023-04-17,293.0,7.0,3855.0,-0.9740619659423828,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9PVs74FhG8M,2023-02-25,263.0,7.0,684.0,-0.99909508228302,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18QKYKRYi34,2023-02-21,215.0,13.0,7422.0,0.9981219172477722,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2bqcovYqZYY,2023-04-13,274.0,19.0,11452.0,-0.9744516611099244,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TpVtwZFGtpU,2022-10-19,335.0,11.0,7126.0,-0.9977076053619384,ABN,ys vijayamma,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
_aE_zDKTh-o,2023-03-17,226.0,12.0,11096.0,-0.9981885552406312,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZKJ3VqWhvdA,2022-09-23,170.0,4.0,8078.0,-0.9729079604148864,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VEdrs7ZJsHk,2022-07-08,2202.0,463.0,429966.0,0.9981306195259094,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JxXMLTN2e1A,2020-03-04,205.0,14.0,4865.0,-0.9974849224090576,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fkELRgnz5Lk,2023-03-14,110.0,1.0,2865.0,-0.9941891431808472,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oLNkJBZKMsY,2023-03-22,279.0,21.0,3001.0,-0.9925423860549928,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
VdyzOsvRfpk,2023-03-29,303.0,68.0,40450.0,-0.9964680671691896,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ttOm9Kmz_D0,2023-01-21,100.0,1.0,1319.0,0.9811764359474182,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3LfGeo6LCu4,2022-05-05,136.0,27.0,15868.0,0.9918283224105836,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xOfA2eXaT5M,2022-12-02,335.0,0.0,5606.0,0.9727954864501952,TV5,ys vijayamma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yn6h9bOG-Tw,2022-06-12,140.0,116.0,71127.0,0.9982728958129884,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KyVZQ5QoOLw,2022-09-16,101.0,1.0,2493.0,0.9966159462928772,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBzS1i2TI-8,2023-04-14,217.0,0.0,647.0,-0.991094410419464,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1z5z6sDFfVU,2023-02-22,27.0,0.0,813.0,0.998781144618988,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
R8APrH0y-QM,2021-02-16,172.0,2.0,42728.0,0.9951778650283812,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1nT07JIoqGc,2021-02-20,79.0,2.0,711.0,0.9984126091003418,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJ5BhMjv61Y,2023-03-13,151.0,1.0,2178.0,-0.998205542564392,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w3JiAZgqKU4,2023-03-13,131.0,0.0,3115.0,0.9983201622962952,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xbACCC8YT0Y,2022-09-11,100.0,0.0,1469.0,0.9958680868148804,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QByDymTeAUc,2023-03-23,310.0,73.0,56898.0,0.987217366695404,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CQqGXPD0H60,2021-09-03,284.0,9.0,2610.0,-0.9986452460289,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vAYBTB5NBb0,2023-01-26,169.0,0.0,1396.0,0.9969807267189026,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaGtzE34u24,2023-03-18,269.0,4.0,3412.0,0.9984285235404968,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d70z4mCF0OI,2023-03-21,180.0,7.0,18678.0,-0.9973320960998536,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4yc5gEzdwMI,2022-11-20,80.0,0.0,1054.0,0.9933668971061708,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRgF89ZNgo8,2022-12-03,40.0,1.0,2640.0,0.9941216111183168,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hQwCBocQ1Xg,2021-02-18,132.0,0.0,1783.0,0.997515082359314,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70ZnIIl2kVs,2022-10-25,126.0,7.0,20646.0,0.998612642288208,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h6QB8ED4LJM,2023-03-16,259.0,0.0,1907.0,0.9979028701782228,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YilMZm9Z2Vo,2021-02-15,175.0,76.0,47286.0,0.997654676437378,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3GcXy79Qqk,2021-02-15,205.0,20.0,19702.0,0.997183084487915,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wijybJxoujA,2022-12-07,132.0,0.0,1136.0,0.989038109779358,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62isnwCtDPw,2022-10-13,48.0,0.0,306.0,-0.9982764720916748,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ysMH7XuwNE,2022-10-04,218.0,4.0,11874.0,-0.9984858632087708,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eJnG2siemCA,2023-04-05,283.0,1.0,1999.0,-0.9961296319961548,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
btjS12t6iRc,2022-11-29,134.0,5.0,930.0,-0.9897661805152892,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Hh8OsBbmJ04,2023-04-11,268.0,2.0,1398.0,-0.9923862218856812,TV5,ys vijayamma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3CCO9I41cFQ,2022-09-13,237.0,2.0,1660.0,-0.9986322522163392,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3DKTn-NNNg,2022-11-29,212.0,1.0,3077.0,-0.9974907636642456,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grIW3b4PzEE,2021-02-20,225.0,0.0,1253.0,0.9968423843383788,Sakshi,ys vijayamma,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KMM95864Xg8,2023-02-16,260.0,2.0,267.0,-0.9916706085205078,ABN,ys vijayamma,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EykQ3_2u7Ws,2023-04-20,281.0,3.0,4367.0,-0.9895010590553284,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
SAFU76Mkywg,2023-04-07,121.0,1.0,1996.0,-0.999045193195343,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cgo8ZyZ8Xjg,2022-10-26,116.0,0.0,706.0,0.9983997941017152,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cZIwLwZSUNc,2022-09-27,206.0,0.0,1666.0,0.9977153539657592,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Su9byY0o4BU,2021-02-20,145.0,1.0,2399.0,0.8991981744766235,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kamcIXhYGq4,2022-11-29,189.0,14.0,3062.0,0.9736400246620178,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a5KKerGd9cc,2022-11-26,228.0,63.0,15875.0,-0.9979959726333618,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uLuanyOcKag,2022-11-18,125.0,16.0,3283.0,-0.9985343217849731,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJ77aU3a-Qw,2023-01-01,234.0,0.0,778.0,0.9980886578559875,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFUtjVtHXow,2023-02-27,275.0,28.0,13128.0,-0.8045729398727417,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
F76b7GT9YNU,2023-01-06,84.0,2.0,681.0,-0.9966140389442444,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEQbw71kcuk,2023-02-03,79.0,7.0,9829.0,0.9919262528419496,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sxg6iLUdtPw,2023-02-24,263.0,319.0,178564.0,-0.9913803935050964,TV9,ys vijayamma,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRNbSXRFCik,2023-03-12,328.0,7.0,2941.0,0.9692771434783936,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-vLoZUPRbw8,2022-12-01,90.0,0.0,2396.0,0.9945642948150636,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUFXHEbHls8,2023-02-18,209.0,0.0,407.0,0.9980239868164062,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suq0sYx2fHY,2023-03-17,272.0,4.0,10664.0,0.9815279245376588,TV9,ys vijayamma,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x7j_6Rpz1rY,2023-04-05,192.0,6.0,4810.0,0.9964752793312072,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tFHl6ZMrUZ0,2023-04-19,235.0,9.0,7238.0,0.9924386143684388,TV9,ys vijayamma,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v6htteOj0jc,2022-10-12,195.0,10.0,4078.0,-0.9936413168907166,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xBKEzlFwV_4,2022-03-12,290.0,4.0,5335.0,0.998441755771637,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
KTgA1rkRrJc,2023-04-03,171.0,5.0,2622.0,0.996975302696228,Sakshi,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iq7YNRfpMWw,2023-02-16,299.0,6.0,2568.0,0.9986761212348938,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
h52_fXefols,2023-01-15,326.0,3.0,24974.0,-0.997904658317566,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YsbdqGIlmUw,2023-02-16,71.0,6.0,1628.0,0.9961827397346495,TV9,ys vijayamma,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1uMiRxCAMWo,2023-01-18,209.0,4.0,1312.0,-0.9973944425582886,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1Dxz9_Jf1Lc,2023-01-26,191.0,28.0,13515.0,0.9987693428993224,TV9,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r1yDgs-Nqvw,2022-09-07,217.0,0.0,2121.0,-0.9934685230255128,TV5,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfbkrRITGnc,2022-10-22,215.0,37.0,19089.0,-0.9987571239471436,ABN,ys vijayamma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
