ids,upload_date,duration,comment_count,view_count,sentiment,uploader,tags,raptadu.png,penukonda.png,vizianagaram_.png,jaggayyapeta.png,Srungavarapukota.png,tenali.png,kodur.png,venkatagiri.png,urvakonda.png,vishakapatnam_west.png,kakinada.png,narsapuram_l.png,tadikonda.png,eluru.png,palakollu.png,pulivendula.png,kanigiri.png,kalayan_durg.png,madugula.png,unguturu.png,sattenapalli.png,Venkata_Mahesh.png,prathipadu.png,paturi_nagabhusnam.png,rayachoti.png,paderu.png,nandikotkur.png,tadepalligudem.png,tekkali.png,jammalamadugu.png,pawan.png
ZTNf0JwPdZM,2022-05-27,201.0,14.0,3142.0,0.9984971284866332,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UhnG2pt1X9w,2023-04-08,199.0,0.0,1279.0,0.9865498542785645,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kqsVCPukBPQ,2022-12-06,102.0,1.0,1692.0,-0.9953097701072692,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pPMu-1eGboI,2020-03-14,290.0,0.0,2771.0,0.96278578042984,Sakshi,Corona,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-8uHMyC5GE,2022-01-04,303.0,20.0,3715.0,0.997899889945984,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DpGlHbBczKY,2022-12-24,53.0,15.0,28020.0,-0.9913767576217652,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VQtZXSFsIcQ,2022-11-19,266.0,6.0,4226.0,-0.998450517654419,TV9,Corona,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JP8Pvc571JQ,2021-09-03,193.0,16.0,3431.0,-0.9980379939079284,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fRjXOLt2lTI,2021-08-18,268.0,3.0,4548.0,0.9965135455131532,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmrlL3VQ93c,2022-12-27,8731.0,1.0,48032.0,-0.983336329460144,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJWL-tLbP8o,2023-04-15,235.0,1.0,12233.0,-0.9866125583648682,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21L71q-dG1U,2023-03-02,265.0,10.0,2360.0,0.9732576608657836,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7KHwViWEbmM,2023-03-22,42896.0,2.0,171566.0,0.9924152493476868,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViUrMkDfVZw,2022-12-29,264.0,0.0,585.0,0.997980296611786,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hhCeSH6klXU,2023-02-28,292.0,50.0,12033.0,-0.9990874528884888,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z47ER5P5LrM,2022-04-28,189.0,61.0,30543.0,0.9983672499656676,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ozhZfhp4vtw,2023-03-27,40.0,2.0,28461.0,0.9807141423225404,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KcWxBPDgyCU,2023-03-31,82.0,0.0,272.0,0.9986989498138428,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TcHHcz2gnVc,2023-04-13,309.0,23.0,6512.0,-0.9838107824325562,TV9,Corona,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0G910qRNZDE,2023-04-19,45.0,1.0,2294.0,-0.9904188513755798,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xE4xrxlMRbA,2022-12-20,373.0,6.0,9080.0,-0.9587528705596924,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2gQfVocWn2U,2023-04-14,290.0,1.0,3095.0,-0.9812162518501282,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r2KJtvhSFLw,2021-09-13,262.0,3.0,3384.0,0.9966138005256652,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rj6_78gIRsY,2022-10-07,329.0,8.0,3053.0,-0.9979896545410156,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3FduPjRdCxI,2022-11-25,475.0,0.0,1448.0,-0.9984070658683776,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4bVfnaLGpDk,2022-12-26,220.0,0.0,4995.0,0.8985422253608704,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GkGAUyJjxbs,2023-04-02,328.0,5.0,530.0,0.9984399676322936,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U4yq3gReJVI,2021-08-01,282.0,3.0,4779.0,-0.9877912998199464,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PqCw3GV5XJA,2022-12-24,340.0,0.0,516.0,-0.9943435192108154,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eLVINxzZvHg,2023-02-03,138.0,6.0,1144.0,-0.9849753975868224,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iay57-4IlJk,2022-11-08,315.0,1.0,662.0,-0.9978575110435486,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaGtzE34u24,2023-03-18,269.0,4.0,3412.0,0.9984285235404968,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U99hAi9X4W4,2023-04-22,140.0,12.0,9453.0,-0.9985169768333436,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fifOo2L8PwE,2020-03-16,938.0,104.0,21118.0,-0.9968982934951782,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CZn8GWA-hhQ,2020-03-12,53.0,1.0,1339.0,-0.9979945421218872,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kCG-b8WmmOk,2022-01-18,181.0,89.0,48960.0,-0.992003321647644,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
LTtLEW2FOtc,2022-12-14,62.0,1.0,1497.0,0.9938954710960388,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ozI6xLb6q_4,2023-03-15,366.0,17.0,21429.0,-0.9930933713912964,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HpzrqwR_27I,2023-03-28,137.0,0.0,448.0,-0.998910665512085,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
u84zucZD75Q,2023-03-15,266.0,0.0,992.0,-0.9862176775932312,TV9,Corona,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4xIjJp8bASI,2021-06-08,99.0,55.0,8033.0,0.997273862361908,Sakshi,Corona,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
sRv3O31ka0Y,2022-11-25,100.0,0.0,1298.0,0.9608011841773988,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7OA4LRFLx4s,2023-03-30,72.0,1.0,4409.0,-0.9678117632865906,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bGBye_HacU,2023-04-12,218.0,10.0,1156.0,-0.9974199533462524,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virUtKaU2ds,2022-12-21,153.0,2.0,5454.0,-0.9882166981697084,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1wtRM1apoA0,2023-03-29,160.0,3.0,3295.0,-0.994860827922821,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPGzrkTHFSs,2023-02-08,416.0,2.0,2736.0,0.9970581531524658,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ErOJUnomWbk,2023-03-25,214.0,1.0,5259.0,-0.9900009632110596,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O5eVZXV4tvM,2022-12-21,103.0,5.0,4371.0,-0.9745537638664246,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hI7rdId4iBo,2023-01-07,7750.0,5.0,36357.0,0.93075692653656,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
As_-cHaRFyk,2022-03-01,112.0,3.0,1510.0,0.9984750151634216,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grIW3b4PzEE,2021-02-20,225.0,0.0,1253.0,0.9968423843383788,Sakshi,Corona,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEkGRV_EScE,2022-11-21,254.0,0.0,2432.0,0.9861149787902832,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIIozyrOhec,2022-12-25,65.0,21.0,43925.0,-0.995544731616974,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firE18WUCxU,2023-01-19,72.0,1.0,1250.0,0.9983820915222168,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0bPKRorQne0,2023-04-04,100.0,8.0,7069.0,0.9973426461219788,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k1WrkqiLVDI,2022-12-23,257.0,2.0,4951.0,0.98698228597641,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEgAUPQrKVo,2022-12-22,241.0,0.0,4573.0,-0.9878970384597778,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P7GAmH49LGk,2022-10-14,301.0,0.0,3953.0,-0.9934356212615968,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2LgDIKal88o,2022-12-22,42895.0,62.0,1634359.0,0.995003879070282,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wfA_zLwkr3A,2023-03-25,160.0,1.0,1180.0,-0.9972946047782898,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cYqtLTupdk,2023-04-13,30.0,0.0,4767.0,0.9979562759399414,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rXdIq1n8n3E,2022-05-20,153.0,196.0,72833.0,-0.9955433011054992,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
xhlQqAYcNRQ,2022-11-23,154.0,1.0,1028.0,-0.9927967190742492,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORoZqUZQY,2022-07-07,299.0,1.0,1487.0,0.9391376972198486,Sakshi,Corona,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
HaP8pMzHgNE,2022-06-10,318.0,47.0,17804.0,-0.5287312865257263,Sakshi,Corona,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AiuE7ezHWqg,2022-12-21,175.0,1.0,1547.0,0.9129645824432372,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HzodjAVBCjo,2022-12-05,10990.0,11.0,47794.0,0.6050724387168884,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0Ip0-u3IvhE,2023-04-18,217.0,2.0,50641.0,-0.990365207195282,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-ILJVazixZo,2022-10-23,276.0,1.0,499.0,0.9979979395866394,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cJDLQ1rd68k,2022-10-21,42896.0,6.0,88917.0,0.9753064513206482,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WCxttfmkMy0,2023-01-03,298.0,1.0,1674.0,-0.9978195428848268,TV5,Corona,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f5owrj915w,2022-11-19,292.0,0.0,299.0,0.9982323050498962,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KhII_DoViSU,2022-08-14,282.0,11.0,4337.0,0.9966235160827636,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dcKC6Sz9nws,2023-04-11,209.0,0.0,739.0,-0.9928473830223083,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QffiU1B7q5o,2023-04-08,191.0,2.0,1256.0,0.997456967830658,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qJoUI6GqGhQ,2022-12-27,426.0,0.0,3528.0,-0.9914965629577636,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX5MEhfkpvI,2023-01-04,20885.0,12.0,197973.0,-0.9898813366889954,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ve65pjkfWbQ,2022-10-13,296.0,0.0,157.0,0.9955676198005676,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRfvofUIBlI,2022-12-20,75.0,5.0,18888.0,-0.9926190972328186,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6M5kJUayaA,2023-02-12,459.0,41.0,80744.0,-0.9948559999465942,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ms05F2OTuk8,2022-12-21,163.0,11.0,14930.0,0.9357820153236388,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RjZCYHePzyg,2022-10-08,88.0,0.0,1079.0,-0.9987713694572448,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FovKdE2y91I,2023-03-26,228.0,8.0,133910.0,-0.998104453086853,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZBSpMCB8E9o,2023-01-15,55.0,0.0,2705.0,-0.9975918531417848,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x8jpA8Ko0y8,2022-12-21,149.0,1.0,476.0,-0.9964458346366882,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3hpoRw7HnM,2022-10-04,410.0,51.0,112916.0,0.9924193024635316,Sakshi,Corona,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jxn3wWRFPmk,2022-12-12,384.0,23.0,2350.0,-0.9990979433059692,Sakshi,Corona,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
QJb-TEv0VSk,2023-03-29,320.0,27.0,6343.0,0.9958351850509644,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A9zMZ7ys2zc,2020-03-03,548.0,9.0,27420.0,-0.9754440188407898,Sakshi,Corona,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1
vV8GgdDQWf8,2023-04-19,279.0,0.0,1088.0,-0.9971688389778136,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
he8ZMHU3NVk,2023-03-28,19945.0,0.0,147477.0,-0.971566379070282,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53V7R-kr05U,2023-01-02,60.0,5.0,6321.0,-0.9987450838088988,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wbGCw5WvGKg,2023-04-04,223.0,2.0,1202.0,-0.9976231455802916,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nT-5h4RF-9M,2022-12-31,265.0,0.0,1088.0,0.9973317384719848,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aoa5KAvQE4,2022-12-23,199.0,0.0,3491.0,0.9922766089439392,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITrMna68EVQ,2023-01-11,320.0,3.0,2721.0,0.9911269545555116,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W3inB-ToKNw,2023-03-26,170.0,2.0,1943.0,-0.9911978840827942,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XQTGRcTsEmc,2022-12-22,462.0,2.0,29039.0,0.9985215067863464,TV9,Corona,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
020WzYHwnN4,2022-12-23,32095.0,31.0,699240.0,-0.987204372882843,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CJyWJ5t1G4E,2022-03-26,189.0,4.0,1574.0,0.9909626841545104,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XtpsQqnHmcY,2023-03-28,180.0,0.0,3339.0,-0.9789947867393494,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lULBbP8lKfk,2022-12-30,380.0,3.0,36816.0,0.9968701004981996,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pCIbcvyWiMI,2023-01-16,113.0,0.0,1488.0,-0.9985498785972596,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fgLL6cRtTE8,2022-10-24,42899.0,1.0,278587.0,0.9945889711380004,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fi5w8-80yV8,2022-12-22,64.0,1.0,1919.0,-0.9958795309066772,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IJyHFjEwm38,2022-05-28,314.0,3.0,2900.0,0.9960220456123352,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tS2r4xgfsC0,2020-03-06,953.0,1.0,9109.0,0.9942195415496826,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1sUMsCeYM0Q,2023-03-23,238.0,0.0,574.0,-0.9880411624908448,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aHeltaWt15g,2023-03-22,288.0,3.0,1384.0,0.983041524887085,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZlSQwlRiWdU,2022-10-25,101.0,11.0,2133.0,0.997385323047638,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfsrLTo5pqA,2022-12-26,219.0,3.0,34018.0,-0.9943373799324036,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ji93B8IH2Co,2023-01-17,167.0,413.0,622490.0,0.9955745935440063,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KGXqas32GDI,2023-03-05,158.0,11.0,23072.0,0.9970388412475586,TV9,Corona,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nAEhBltWYa8,2023-03-21,301.0,2.0,1170.0,0.9861456155776978,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uLT8N5ebOoc,2023-03-15,262.0,0.0,628.0,-0.998343586921692,ABN,Corona,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eWGqeYA5VwA,2023-04-13,239.0,1.0,2396.0,-0.9950082302093506,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r6cE6XSy6xU,2023-01-23,75.0,1.0,316.0,-0.998046875,ABN,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QZAakKwlvFc,2023-04-19,190.0,0.0,466.0,0.9975587129592896,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xFhnFkwc24,2021-12-30,222.0,20.0,1734.0,0.9985913634300232,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XQmLdtoCzZ0,2021-02-16,63.0,2.0,3842.0,-0.992637038230896,Sakshi,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WGJR6kqs6R0,2023-03-09,297.0,7.0,1749.0,-0.9984232187271118,TV9,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RlaXnV3xz9w,2022-09-12,323.0,33.0,27863.0,-0.9959256649017334,TV5,Corona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
